height,mpluto_bbl,cnstrct_yr,globalid,bin,shape_len,shape_area,office_area,retail_area,residential_area,OBJECTID,street_width_min,street_width_max,posted_speed,betweeness,station_complex_id,ridership_evening,ridership_late_night,ridership_midday,ridership_morning,ridership_night,distance_from_station(ft),idw_aadt_2019,idw_aadt_2020,idw_aadt_2021,idw_atvc_2018,idw_atvc_2019,idw_atvc_2020,idw_aadt_mean,idw_atvc_mean,office_within_450ft,retail_within_450ft,residential_within_450ft,distance_to_park,distance_to_school,food_100,food_400,food_800,food_1000
47.33,1009210025,1900,{1039AB0D-ADC3-4302-AAB2-6ECE1A98AE4C},1077008,0.0,636520502.758,0,1200,6185,105868,70.0,70.0,25,0.005601339170744271,119,573.6970610200848,86.05892825189177,575.9585587416376,354.75052665599355,336.01256560402453,444.4297435737769,9644.830420982458,9693.268915275541,10874.30188712249,127.36465820852095,151.0034383868693,311.3260406953346,10070.800407793497,196.56471243024166,42489,173915,16818474,396.91778513591566,280.094799435337,5,73,288,425
215.72570588,1015600021,1966,{E55C0593-B9D7-42FA-AAFF-B37A048348E0},1050368,0.0,636520502.758,0,0,205681,121900,,,  ,0.012187325181810918,476,503.34856880900026,33.5565493056571,542.5266392126234,490.4496307643567,179.7611910143848,1965.1729316139015,13868.94312548803,14470.63534988363,16319.054920875526,117.52678926011019,171.83061261902085,258.6470135024962,14886.211132082395,182.66813846054242,10629,53262,1723045,832.5911692677754,757.7805911760373,1,34,137,192
319.99,1000210006,1898,{8F9C2D09-AEA5-418F-AA61-2444B38AD2F9},1000810,0.0,636520502.758,0,16658,286428,104341,22.0,24.0,25,0.0003632543847987402,413,467.23830890289645,27.91195478052174,356.75060199534505,178.26913811422207,113.06252148192763,78.32165185809401,8856.254005015902,8520.623176357292,9531.91391075608,54.086744844544086,151.15239877634778,360.8760632195647,8969.597030709758,188.70506894681884,1420086,66510,287626,659.7427204700762,476.54550168579885,7,90,192,227
73.09,1022330056,1910,{ECB1D686-FDBF-4E6B-BEA7-5F7A10D55112},1064897,0.0,636520502.758,0,1000,23924,118521,60.0,60.0,25,0.03451012967834233,144,92.14754104709455,26.13894415695432,161.97282707749798,167.4721054308088,28.193499169637757,207.41119827127227,12977.61850419549,15330.03830914894,17084.41148123128,88.33212232899646,157.84761655839625,305.0383720049444,15130.689431525238,183.7393702974457,0,35015,140993,337.2086283046069,292.7013399376333,5,30,72,79
70.66,1004760081,1900,{73671E03-4E4E-48ED-B2D5-57FEBD58E856},1007113,0.0,636520502.758,0,1700,6700,102744,40.0,42.0,25,0.045202846605371154,325,172.77833306576875,24.442497453817307,122.38131089857953,42.1491077302977,61.01336041201794,666.3865171887402,8406.19067939865,8486.27434100704,9512.706934953192,123.84487650044697,158.2953509108817,332.7777819311331,8801.723985119626,204.9726697808206,59202,85930,196014,270.34386421073,512.8524056831267,10,56,304,481
42.8,1010380045,1925,{B5272265-5D53-4000-91CD-C9D706F10B02},1025109,0.0,636520502.758,7500,0,0,123717,,,  ,0.0,162,489.67365606683927,80.55384319204768,498.98516739803097,220.54823219145294,326.71210732445576,712.4111849580457,9536.416951049712,9471.992670286565,10528.489281195842,157.3963975139935,188.26010761369616,236.39360210837967,9845.632967510706,194.01670241202314,19110,38651,167802,225.37382513296942,49.47098446864541,4,156,444,597
45.52,1014330124,1910,{5D19D70B-0852-4FDA-A99D-A481BC210841},1044190,0.0,636520502.758,0,1500,3473,99632,54.0,55.0,25,0.0007432795143907172,398,741.4622986812504,33.94487670194331,681.6465133133431,315.19746278932655,230.9592510402301,1150.9096637002112,13399.799487815551,12815.108497711042,14344.419401041265,127.90352455006582,158.62007340027876,251.5035176503661,13519.77579552262,179.34237186690356,187618,45923,503306,1584.2490809416563,803.1918328375574,3,73,161,215
57.86,1008740058,1882,{771AE89F-9CC9-4044-BDD4-11E5749EE7DA},1017896,0.0,636520502.758,0,0,8120,99515,32.0,32.0,25,0.016513872867464027,602,2468.804860363969,250.08722439886427,2097.6826506558523,634.9174053003103,1273.9813336413235,1078.5134967246445,8160.524441635377,8131.968599990406,9069.262370484006,131.11612002257388,152.53024813424227,296.7237292968029,8453.918470703264,193.45669915120638,45825,32239,119739,839.6135421108233,501.2679654543878,1,77,296,475
59.38,1019080054,1940,{28BBAE5E-6CC4-4B8B-8A03-323A7A6B38FD},1057805,0.0,636520502.758,0,0,0,105611,44.0,44.0,25,0.004812834224598931,439,276.0054346163979,30.352196563992077,319.72595981112585,187.4264365529866,94.34951305192428,652.3459891616268,12760.28061382239,13995.424078577857,15711.753525964625,106.70457265697986,140.7873607340961,286.3471607800711,14155.819406121625,177.94636472371567,141759,157375,142165,295.1772752481671,569.7920946834706,0,17,61,89
82.05,1019110029,1910,{1E7451D2-D063-4916-91EF-BF10BA337A75},1057863,0.0,636520502.758,0,3500,20246,93275,30.0,34.0,25,0.0057788511298947735,439,276.0054346163979,30.352196563992077,319.72595981112585,187.4264365529866,94.34951305192428,327.56114953085216,12932.876947955996,14264.398876699479,16125.545238595212,109.12926753504661,144.2808157641632,286.8293135928667,14440.940354416894,180.07979896402549,152803,167657,92051,260.3249757926589,713.1490021954792,6,18,58,78
58.64,1018620002,1925,{4076C2FD-3667-4C41-B946-BE9F6275E4E5},1055984,0.0,636520502.758,0,1500,7897,114299,60.0,60.0,25,0.0023809523809523807,308,286.4184858520551,23.75477486625395,337.85045698414467,180.25859951958364,115.06205435290367,1128.896913365025,12636.778091051136,13196.150847801171,14834.333435036338,104.53675717250587,141.84539899692055,276.11366599724903,13555.75412462955,174.16527405555848,0,15122,79259,64.84513170479178,413.19514021416114,1,38,64,82
65.2901171,1011470043,1890,{38D72DAE-E3B4-47F6-A0AF-8D0844A27D2D},1030147,0.0,636520502.758,0,0,0,123464,,,  ,0.005349338781996708,313,918.8497397863018,59.75954586598723,936.7844815735834,518.0944380100332,440.48933932899587,1176.2292202681062,12666.416322346739,13188.16800693731,14784.700615887885,125.43151269279613,159.4630959603811,242.37326123755398,13546.428315057312,175.75595663024373,0,11095,199448,367.10817527574227,113.48662116068269,3,57,123,137
46.7,1005920028,1847,{6DD8D184-5EA2-4E00-8B65-379AAB28EE18},1010225,0.0,636520502.758,0,1800,2700,100979,30.0,30.0,25,0.008331145532510721,167,1039.1933462465715,246.5333768146168,817.8908353942295,318.0253074199023,843.7340479378781,203.93182761413524,7730.898335102079,7957.634121190489,8922.61333297926,86.36120243772868,109.67287143796916,309.5110182065936,8203.715263090608,168.51503069409713,9102,80574,328978,216.37893559985957,1286.3117997952957,15,162,346,455
51.82,1002010032,1890,{9F81612B-F7B1-4E80-B48F-1104C065CF31},1079428,0.0,636520502.758,0,1808,7232,95675,24.0,26.0,25,0.0035921150420554684,231,687.7809755259548,58.690628730268486,674.3589906579043,211.02078282269986,295.2614162947359,1449.3059184883225,8275.3559919512,7901.9411337835645,8870.234137013535,116.42394819000832,148.7605611130339,357.4083334389613,8349.177087582766,207.53094758066786,138526,144879,198687,417.0628628678341,562.7136693258286,26,123,310,473
60.16,1019130040,1900,{FD6CE4C8-11A5-4F88-93E9-C5FDD2D6239D},1082693,0.0,636520502.758,0,0,23785,103795,30.0,44.0,25,0.00897253376853363,439,276.0054346163979,30.352196563992077,319.72595981112585,187.4264365529866,94.34951305192428,978.4690089715453,13275.563807747729,14695.233352579839,16507.800540498047,109.76429246074268,147.92428530480908,284.3436243671075,14826.199233608539,180.67740071088642,3408,22290,154220,461.53938500369424,895.0960359722866,3,18,57,68
68.0,1004947502,1900,{CFF1988D-09DF-4E01-99EA-41F70CED3743},1075962,0.0,636520502.758,0,0,23863,104537,42.0,42.0,25,0.0003272557269752221,409,381.5444694306576,50.77394355346391,308.3872401010542,94.81920104884293,189.34847970979843,292.92120747436866,6832.541016730673,6528.4509871911005,7364.768141054306,119.76513345777727,145.1657834896168,337.2662984484064,6908.586714992026,200.73240513193346,39037,109522,402253,46.167202794904945,1351.3359908739565,20,104,464,691
69.94,1004220056,2001,{87064819-DA30-4B57-B6D2-C207B10A7B46},1087360,0.0,636520502.758,0,1100,6826,104105,,,  ,0.003108447663650627,232,398.34694708682997,106.51487578454707,390.86391165431326,223.0711261522078,304.25304679406395,189.71911575719392,7594.931046981334,7734.885586179749,8678.702088957734,105.98972335466365,135.98152677080006,337.95531161993785,8002.839574039605,193.30885391513388,0,23566,119570,200.45536368928455,223.61401349496933,9,104,479,657
43.53342395,1006180051,1852,{1F6C4BD3-477B-47E0-B860-C167E057D380},1011119,0.0,636520502.758,5522,0,0,102790,30.0,32.0,25,0.00840115515883434,618,1329.513724791594,169.79365070291507,1024.5460268281013,281.10539820138035,653.0838808998413,840.5898365682718,7509.340777972386,7699.352941507409,8643.358790582139,132.83700814065008,117.22293278006718,295.32462063296356,7950.684170020645,181.79485385122697,64429,74219,515025,338.0264881535327,1216.270333821651,8,75,275,398
44.56,1008330001,1910,{B8BA7FCB-DFCF-4AD2-9B41-EE0D3974AD18},1015802,0.0,636520502.758,1680,3120,0,94269,42.0,44.0,25,0.005747126436781609,607,2765.478147535071,267.7017868383481,2084.377538055085,985.6214234633296,1293.5454442229652,712.4306887776016,10790.537744307883,11184.748296942853,12440.919291210734,163.25735001866133,174.391380344915,269.0515200990082,11472.068444153823,202.23341682086152,406386,53775,0,232.86015578229126,476.6640110720768,10,159,467,675
59.83,1013200012,1991,{F47F4572-3D57-4AA9-B02E-DEE0FAD25A96},1037600,0.0,636520502.758,12983,0,0,97977,70.0,72.0,25,0.011610888867206556,610,3561.0118568809785,239.72922358459732,2680.7081725793896,1810.7920300270594,1072.85690472043,1520.115699186203,12193.482668674851,11583.610526941096,12899.740088374007,136.2250091582763,201.47530771146592,248.75991789928557,12225.611094663318,195.48674492300927,1114029,57671,377644,429.5749979138362,2518.865675675355,5,94,326,457
