flag_restaurant_one_year,bin,camis,latitude,longitude,open_year,close_year,years_open,food_100,food_400,food_800,food_1000,bus_100,bus_400,bus_1000,train_100,train_400,train_1000,office_area,retail_area,residential_area,street_width_min,street_width_max,posted_speed,dist_station,dist_park,dist_school,office_450,retail_450,residential_450,ridership_morning_mean,ridership_midday_mean,ridership_evening_mean,ridership_night_mean,ridership_late_night_mean,idw_aadt_mean,idw_atvc_mean
1,1015862,50042556,40.7482689,-73.98469027,2017,2019,2,20,325,1302,1873,0,13,46,0,3,20,2685483,127256,0,30,34,25,491.6806271,428.2342954,1156.954882,5560268,663733,215417,984.7442299,2088.110611,2730.168545,1283.508016,265.328455,11379.18226,179.1412813
0,1016124,50085687,40.73736182,-73.99026791,2019,2019,0,39,228,759,1268,0,2,43,0,3,16,0,2000,4000,44,25,25,620.684353,120.7985046,457.4529702,1913096,623015,847005,607.259116,2026.585418,2376.068791,1219.398343,239.3764855,7776.098911,189.5886752
1,1034236,40606331,40.75617331,-73.98133882,2018,2020,2,34,358,1418,2094,0,9,38,0,3,21,0,1554,4662,40,40,25,688.3229226,730.9535564,638.9615427,5474674,2644928,82345,173.4765953,905.3328882,1623.422389,556.3186032,116.6863872,10078.1641,195.4749582
0,1079104,50096959,40.72881161,-73.9874982,2021,2021,0,50,417,966,1318,1,4,45,0,1,11,12877,5328,13735,58,58,25,1140.86698,422.7443731,847.2614806,94785,194595,1031782,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,9678.85122,195.2693498
0,1084908,50104728,40.72011955,-73.99591986,2021,2022,1,34,306,1035,1385,0,2,36,0,4,19,0,4795,31160,24,25,25,542.9983076,503.345714,738.362684,158843,301592,976926,26.31844051,87.35423344,104.9887105,83.90498028,36.38720482,7409.671533,201.4755015
0,1016114,50077989,40.73761718,-73.99149115,2018,2019,1,21,228,785,1278,0,1,35,0,3,20,0,0,6988,32,34,25,790.2014512,336.0857042,540.5894821,2257721,561033,677930,607.259116,2026.585418,2376.068791,1219.398343,239.3764855,8136.368236,189.1212375
0,1035253,50095237,40.76408514,-73.97448854,2020,2020,0,31,186,798,1210,1,6,34,0,2,16,0,0,356791,35,35,25,167.8494403,62.18988069,2602.014317,1759475,568480,1218355,50.56310746,367.0909213,540.3281032,164.7844838,26.09993478,11432.85658,164.8130977
1,1078817,41575487,40.73594677,-73.97907121,2017,2019,2,5,40,375,691,1,14,53,0,0,7,0,2000,13838,70,70,25,1956.33895,388.7768868,389.1906118,283561,256973,21275257,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,11164.48784,200.8217124
1,1090554,50100246,40.71850233,-73.98808455,2019,2021,2,56,315,778,1221,0,6,47,2,2,9,0,79575,150980,30,30,25,163.623062,100.4725793,268.2695189,244612,308255,1210399,354.1730547,671.5758437,635.6536034,428.1390447,165.7139533,10169.22778,186.4647019
1,1000025,41679501,40.70394685,-74.01159185,2020,2022,2,25,195,427,515,0,1,13,0,6,15,317613,18412,0,24,28,25,330.9783449,375.17989,302.3331509,6976987,273063,263333,374.3028253,630.9954129,678.6138536,164.8977203,71.8726233,8443.027403,207.4532821
1,1035253,50017101,40.76459,-73.97372664,2017,2019,2,28,161,702,1122,0,6,32,1,2,15,0,0,356791,35,35,25,167.8494403,62.18988069,2602.014317,1759475,568480,1218355,50.56310746,367.0909213,540.3281032,164.7844838,26.09993478,11432.85658,164.8130977
0,1036451,50088993,40.75664358,-73.97226431,2019,2019,0,28,323,1027,1483,0,4,51,1,2,12,342243,3500,0,30,32,25,911.1813551,1544.169014,1658.651158,3846465,172577,1065054,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,11796.41374,191.3451036
1,1064269,50070177,40.84931135,-73.93666523,2017,2019,2,10,92,175,224,1,8,34,0,3,5,817,4000,63021,30,30,20,794.1453908,982.7767343,276.884614,47851,326242,876408,251.7722312,222.2648712,125.1120142,32.38013195,24.02544851,20565.06063,196.5572996
1,1089709,50055426,40.77135867,-73.99387687,2017,2019,2,2,14,119,272,0,1,26,0,0,0,0,44202,538309,20,20,30,2833.379409,365.3793127,443.5913777,0,56117,1861414,174.1935088,494.2565951,505.7692347,278.4446508,31.47244723,22903.64928,232.3211472
1,1036469,41198317,40.75743368,-73.97070103,2017,2019,2,23,311,938,1307,0,8,47,0,2,12,132909,24953,0,32,35,25,145.0730412,1272.280263,874.3580101,5235694,303584,589520,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,11574.72828,190.3486788
1,1063371,50054404,40.83823358,-73.94183658,2017,2019,2,10,63,133,156,1,12,38,0,3,6,0,8548,50297,30,30,25,1016.978248,64.98896026,1026.122448,11500,71427,1760991,102.8909952,102.3162919,53.27226274,18.82892643,21.96813654,17884.02913,187.7417369
1,1080865,40482597,40.76310957,-73.98297937,2016,2018,2,26,339,1158,1520,0,5,42,0,5,17,0,0,0,60,62,25,432.4974876,1501.861778,653.5256282,1616397,260688,1189876,112.541501,376.0510839,503.2701014,201.0610283,53.59038018,9533.299785,181.9398045
0,1084903,50100123,40.72693693,-73.98747329,2020,2020,0,23,425,1022,1400,0,7,43,0,0,14,0,2619,14854,30,30,25,1427.636227,714.8227778,359.8295926,350,120987,2494399,210.1801867,380.4782908,386.8417074,289.9681104,104.6312088,8069.388841,194.4493935
1,1006902,50046118,40.73296158,-73.98643659,2018,2020,2,22,183,909,1210,2,14,48,1,2,10,0,3242,16208,55,55,25,52.11845692,378.702801,480.4270796,15318,163005,1529524,43.72197759,146.938076,190.0769181,143.9249473,44.92141825,9608.358853,194.8122657
0,1022667,50097184,40.75830343,-73.98250413,2020,2020,0,40,368,1438,2138,0,8,36,0,3,19,600139,17349,0,30,34,25,382.4063048,543.4031018,118.8050746,10312876,1719402,77426,120.7983439,898.4468384,1887.78032,543.1921043,118.1551654,9401.529467,197.4225417
1,1043149,50078229,40.77205414,-73.95892475,2019,2021,2,6,122,456,560,0,13,47,0,2,5,0,11016,170533,30,30,25,553.7487108,850.6338119,405.5125438,286105,154596,2092266,301.4577082,670.8546017,729.25556,222.6850294,32.6170628,14811.10851,185.0673746
1,1063363,50010419,40.83744339,-73.94241189,2019,2021,2,11,59,128,153,2,11,37,0,2,6,0,11000,60730,30,30,25,938.8466505,64.64036174,987.9393533,10841,96723,1814761,102.8909952,102.3162919,53.27226274,18.82892643,21.96813654,15245.40727,186.4988624
1,1003980,50069275,40.71755847,-73.99193743,2017,2019,2,23,300,963,1149,1,6,39,0,4,14,4166,2260,0,40,40,25,561.6963261,160.3607295,540.5566098,110456,259038,971439,204.0815819,653.4519612,672.1354071,275.7179925,58.46096044,8539.794745,196.7906824
0,1005475,50103204,40.71835705,-73.99012279,2021,2021,0,33,321,925,1235,0,7,45,0,4,14,0,1606,6424,26,26,25,739.1419067,57.83459565,459.3660439,99821,324221,926655,354.1730547,671.5758437,635.6536034,428.1390447,165.7139533,8723.172638,193.1540706
1,1008268,41111393,40.72770341,-73.99926758,2017,2019,2,18,258,903,1365,1,6,22,0,2,17,9367,2134,0,30,32,25,1321.069199,95.00211403,1914.951202,58417,240286,1272342,86.41075857,299.420679,409.3444132,148.8946652,29.33337096,7828.330803,196.1697308
1,1034512,50071109,40.75975736,-73.97790137,2017,2019,2,19,298,1244,1859,0,9,39,0,2,22,544135,38293,0,30,34,25,530.8929835,1675.52873,1690.965008,11715379,1558721,771943,46.07294744,433.1088842,886.1195702,155.3967004,26.1768784,9705.702918,185.526574
1,1084477,41556791,40.80990759,-73.96060637,2017,2019,2,4,38,153,217,0,13,55,0,1,5,1368870,0,0,40,40,25,907.9410795,62.39307945,1188.499558,16768893,0,0,99.24140612,381.0873677,443.799495,157.6072362,22.55691573,13383.63924,158.247798
1,1035347,41206556,40.75397179,-73.97999675,2017,2019,2,11,381,1268,1986,1,11,46,0,4,19,287001,17524,0,35,35,25,694.4436259,279.6540247,1521.890581,8314364,428634,33986,173.4765953,905.3328882,1623.422389,556.3186032,116.6863872,10801.09407,189.0704479
1,1042116,50045730,40.76508754,-73.96608047,2017,2019,2,13,114,493,774,0,2,40,1,4,9,0,2400,3252,50,52,25,129.5949294,542.4473499,653.4021885,191794,185839,1989145,176.3353758,434.4562516,518.3629928,177.7389532,37.85800043,12292.86393,190.1734191
0,1083734,50093095,40.76724335,-73.98415882,2019,2019,0,13,236,670,1031,0,12,43,0,2,11,0,13801,493199,60,60,25,822.7772369,644.356696,859.7640339,1307484,848312,3202566,502.1429799,1601.828665,1856.866041,805.3699712,147.098747,12648.46022,171.756368
0,1038450,50083319,40.75612139,-73.96956462,2018,2019,1,28,290,792,1177,0,8,41,0,2,9,0,2500,15950,30,30,25,599.177983,1028.416228,1347.976759,4220135,227723,1036039,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,11143.90981,194.2911388
1,1047521,40520857,40.77510275,-73.95670238,2019,2021,2,19,176,468,584,1,7,46,0,1,5,0,1540,3630,30,30,25,955.0647227,889.6808536,1130.05328,210273,127089,2643405,301.4577082,670.8546017,729.25556,222.6850294,32.6170628,14892.95734,181.8130204
1,1055912,41673743,40.79883176,-73.96686503,2018,2020,2,7,95,207,257,2,13,47,0,1,6,0,0,0,30,50,25,524.098333,60.238384,188.969007,48994,47442,3395161,227.5944344,333.1268401,245.4671403,106.0515047,24.82035487,13796.31981,173.2952441
0,1064780,50092341,40.8650856,-73.91955631,2019,2019,0,20,77,161,177,0,8,17,1,2,5,0,6500,66143,40,40,25,222.0135132,705.4821052,344.4201365,35088,186010,1101201,153.2954056,162.5882581,105.2892277,41.67142161,31.95391537,15268.71325,192.7698006
0,1080505,50093882,40.79866182,-73.94582263,2020,2021,1,0,46,202,316,1,9,51,0,1,6,0,0,844481,54,55,25,1196.9196,433.359071,1000.09774,12098,21174,7015622,262.725353,356.1424574,240.1156216,72.61127793,36.17929309,13598.31635,179.2775153
0,1082131,50103028,40.73831348,-73.98350536,2021,2021,0,12,158,661,1022,1,12,54,0,1,11,0,3000,5580,70,70,25,1071.798292,748.9317313,528.8690775,518758,165025,2329563,247.0244484,597.9281576,623.5802993,230.8537294,46.94066508,11226.79858,196.2620868
0,1004304,50098579,40.71946281,-73.98637441,2019,2019,0,16,298,747,1193,0,5,50,0,2,7,0,1000,9504,24,25,25,336.5142042,448.1679727,249.1917507,149528,195605,1184137,354.1730547,671.5758437,635.6536034,428.1390447,165.7139533,7704.903323,190.8903901
1,1008268,41563445,40.72810688,-73.99906914,2017,2019,2,23,266,909,1373,0,6,22,0,1,16,9367,2134,0,30,32,25,1321.069199,95.00211403,1914.951202,58417,240286,1272342,86.41075857,299.420679,409.3444132,148.8946652,29.33337096,7828.330803,196.1697308
1,1039814,50010711,40.75648285,-73.96653245,2017,2019,2,12,203,624,875,1,11,40,0,1,7,7466,2500,0,32,32,25,836.2653229,299.1390672,1058.756739,93815,165036,2455201,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,12067.68259,195.1399184
1,1078985,50001406,40.70601369,-74.01133252,2017,2019,2,14,228,519,571,0,3,14,1,7,19,39762,43958,155484,30,52,25,189.2767077,379.8611862,361.2429464,6383824,498568,3733475,31.57007711,138.4115845,209.7064047,52.55476902,18.17929439,9655.802508,204.0133057
1,1063863,50067920,40.85519732,-73.92941532,2019,2021,2,8,36,110,172,1,8,26,1,1,5,800,3200,55520,42,42,25,50.04094598,712.272855,688.5829553,11590,62819,1204801,202.7768162,196.462564,108.5845768,40.46759347,36.61959515,16651.45586,214.3749375
0,1077855,50098025,40.73320622,-73.98992573,2020,2020,0,13,218,873,1394,1,4,40,0,6,14,0,5073,32226,30,34,25,851.3140851,438.154754,1012.882809,847151,835207,1576768,607.259116,2026.585418,2376.068791,1219.398343,239.3764855,8543.764418,187.4537884
1,1056379,50066506,40.79512985,-73.96959367,2017,2019,2,5,85,197,246,1,14,44,0,1,5,0,1407,7388,60,60,25,791.1720327,168.0561324,357.0584785,76354,139800,2520314,582.4341165,867.6646852,704.7831289,260.9679649,58.44692526,14010.96091,171.0377132
1,1080753,50007253,40.73811119,-73.99085599,2018,2020,2,23,219,775,1274,0,3,37,0,4,17,46768,15450,0,30,30,25,898.8072083,397.5193703,306.0487763,1883061,579625,871490,607.259116,2026.585418,2376.068791,1219.398343,239.3764855,7973.483928,190.6073125
1,1006950,50098436,40.71889258,-73.99463928,2020,2022,2,12,321,986,1284,0,5,38,0,2,16,0,5045,0,60,64,25,377.3469251,405.2426586,841.6633952,278841,400793,784215,204.0815819,653.4519612,672.1354071,275.7179925,58.46096044,9501.911014,200.1166369
0,1032685,50097427,40.7848525,-73.97709135,2021,2021,0,29,139,264,347,1,19,44,0,1,5,0,1000,8250,60,60,25,783.7622071,383.5749856,675.2487313,15997,198851,1975533,200.4001425,392.1814712,381.8847802,140.6255404,25.29652839,12436.28438,180.3984282
0,1064785,50090073,40.86592552,-73.91960952,2019,2019,0,16,76,163,177,0,9,17,0,2,5,1000,5500,40762,48,48,25,388.6314225,924.1011835,216.2453371,31088,170035,899915,153.2954056,162.5882581,105.2892277,41.67142161,31.95391537,15296.86435,191.9762816
1,1003772,41629114,40.7146601,-73.99377027,2017,2019,2,17,227,717,936,0,9,33,0,1,12,0,1377,6885,22,25,25,1075.887545,298.3639164,547.7285266,270176,228350,270333,217.9916178,376.504674,346.3594401,151.6853378,40.88689069,8304.127898,205.0591202
1,1006568,41054554,40.72682752,-73.99162603,2019,2021,2,19,254,1063,1682,0,3,36,0,3,17,0,2657,1,32,34,25,970.2651072,363.1715797,983.5778721,115522,155861,1289579,243.6633568,848.3870609,1154.614477,518.6735796,121.7613713,9810.452527,196.6653687
0,1022670,50087721,40.75857251,-73.98315019,2019,2019,0,31,379,1467,2119,0,5,37,0,4,19,0,7000,0,30,34,25,460.9165202,378.6985267,302.2382343,8891871,557772,77426,146.8089931,468.9047371,662.3371368,423.0446525,82.84380889,9665.438865,192.8710336
0,1052270,50092491,40.79900883,-73.94257168,2019,2020,1,10,75,238,310,1,8,48,1,1,5,0,1600,8355,60,62,25,271.9742822,413.4407965,612.7403824,26749,93156,2574961,262.725353,356.1424574,240.1156216,72.61127793,36.17929309,13436.255,179.691724
0,1002324,50089234,40.71823944,-74.00171354,2019,2019,0,16,188,754,1063,0,1,26,0,4,20,18000,6672,0,18,18,25,660.3807812,446.3194257,957.2864597,994146,391910,610405,196.6609724,1053.437561,1351.476505,523.3376345,84.09542707,8338.506013,205.9463212
0,1002640,50089731,40.71800063,-73.99752169,2019,2020,1,39,314,870,1216,0,2,34,0,6,20,0,1500,9800,24,24,25,873.7834499,828.9476917,311.6863313,525070,407830,968574,196.6609724,1053.437561,1351.476505,523.3376345,84.09542707,7356.27081,204.9545864
0,1005612,50118022,40.72090428,-73.99108924,2022,2022,0,4,354,1057,1497,0,9,37,0,4,14,0,800,11036,24,24,25,801.2509567,124.4069435,465.7650079,107660,90349,781322,26.31844051,87.35423344,104.9887105,83.90498028,36.38720482,7505.135568,192.8533833
1,1005789,41302113,40.72624208,-73.98402429,2017,2019,2,32,323,919,1192,0,4,48,0,0,8,0,1570,6080,30,34,20,1838.488927,208.2184969,791.7391251,0,154507,2419071,210.1801867,380.4782908,386.8417074,289.9681104,104.6312088,7655.021115,189.8995917
0,1013646,50086811,40.75514796,-73.99131926,2019,2019,0,26,348,1258,1790,0,4,33,0,5,17,107800,4900,0,32,35,25,1188.9768,1209.697131,1793.512851,3716054,381038,1183323,1376.417321,1506.568833,1487.558633,719.5192699,178.3090543,11503.02623,192.9123068
0,1068238,50094940,40.74366958,-73.99465532,2019,2019,0,14,186,777,1414,1,4,36,1,4,19,0,24160,64769,32,34,25,66.77848971,560.4794393,679.6784496,346320,255277,2216643,130.7287818,328.225687,349.9172356,163.1180086,43.27505367,10951.49703,192.1936764
1,1076135,50017045,40.74152878,-74.00121253,2018,2020,2,14,209,613,905,0,5,20,1,3,11,0,29781,106314,32,34,25,143.5976956,200.236456,199.926745,2443327,325356,1861338,275.4264849,998.5110434,1296.335111,636.2417412,169.6118047,9046.240288,188.2987567
0,1013553,50091822,40.75262847,-73.99454271,2020,2020,0,18,331,926,1528,0,5,26,0,2,15,618264,10000,0,32,34,25,458.7195346,1340.497238,1736.624454,2207563,971020,535607,1376.417321,1506.568833,1487.558633,719.5192699,178.3090543,11019.99401,192.7033073
0,1003009,50074695,40.72018548,-74.00194808,2018,2019,1,3,143,770,1103,0,2,27,1,5,21,0,6000,24000,24,24,25,596.6363226,726.8808333,1169.081959,816405,423265,685759,196.6609724,1053.437561,1351.476505,523.3376345,84.09542707,8760.336784,205.0551454
1,1006345,40722206,40.7272909,-73.98648826,2018,2020,2,53,426,1000,1302,0,5,46,0,0,12,0,1558,4675,30,32,25,1640.218834,900.6652524,664.6140793,36263,152436,1178054,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,8233.576784,194.625705
1,1032685,50043260,40.7848525,-73.97709135,2017,2019,2,29,139,264,347,1,19,44,0,1,5,0,1000,8250,60,60,25,783.7622071,383.5749856,675.2487313,15997,198851,1975533,200.4001425,392.1814712,381.8847802,140.6255404,25.29652839,12436.28438,180.3984282
0,1076215,50101133,40.76033304,-73.99509437,2020,2020,0,12,144,645,1057,2,5,21,0,0,10,0,34701,208608,35,35,25,2258.148226,722.348964,237.1572089,19560,511733,7656149,134.3671969,521.8375818,770.6263232,293.7208633,57.42065152,11472.53644,191.3699808
1,1001196,41708362,40.70963441,-74.00661881,2017,2019,2,18,188,581,805,0,8,23,1,6,20,0,3860,22614,28,30,25,246.6206355,422.7691092,709.4159278,2810185,374741,2110393,848.854941,1610.1634,2221.022617,631.0666442,132.2419319,7964.734017,209.9948702
0,1006593,50085594,40.72653088,-73.98917991,2019,2020,1,39,370,1062,1549,1,9,40,0,1,15,0,2705,13525,56,56,25,1156.683727,718.6704839,496.6692198,45196,139840,1274007,210.1801867,380.4782908,386.8417074,289.9681104,104.6312088,9624.159461,195.8966961
0,1034512,50082702,40.75975736,-73.97790137,2018,2019,1,19,298,1244,1859,0,9,39,0,2,22,544135,38293,0,30,34,25,530.8929835,1675.52873,1690.965008,11715379,1558721,771943,46.07294744,433.1088842,886.1195702,155.3967004,26.1768784,9705.702918,185.526574
0,1040060,50107129,40.76012413,-73.96321327,2021,2021,0,5,141,512,730,0,10,32,0,0,8,0,1560,7520,30,45,25,1456.646975,56.89691709,1072.486268,124505,194280,1886035,347.3064779,1134.573649,1534.204618,480.0951833,96.31664915,16795.58365,188.2366643
0,1007325,50100899,40.72445631,-74.00296199,2020,2020,0,19,161,792,1140,0,6,19,0,2,17,0,3167,15835,24,25,25,689.7794154,203.7207627,501.6142061,259393,295614,945754,86.41075857,299.420679,409.3444132,148.8946652,29.33337096,7331.088731,202.9926205
1,1013079,41453954,40.74190756,-74.00096353,2017,2019,2,17,211,615,906,0,4,20,0,3,12,0,1992,0,68,68,25,445.98112,121.1754345,244.8234251,2393621,207962,1152168,275.4264849,998.5110434,1296.335111,636.2417412,169.6118047,10664.3364,189.0205525
0,1052211,50090547,40.79507812,-73.94212002,2019,2019,0,4,86,237,292,0,4,42,0,2,4,0,1178,0,70,70,25,520.5218873,349.8957861,569.1578297,800,74901,4531307,219.95196,259.7836997,170.7526979,55.10004677,28.70738142,15042.7169,185.0427038
0,1085734,50086717,40.73884412,-74.00810846,2019,2020,1,6,99,430,624,0,1,13,0,0,8,0,0,128297,22,24,25,1990.132531,267.4297093,2152.421387,86974,137777,1689990,275.4264849,998.5110434,1296.335111,636.2417412,169.6118047,8018.72058,205.0182879
1,1024748,41172507,40.76011015,-73.98767278,2019,2021,2,23,397,1255,1794,0,3,38,0,4,15,0,22073,0,34,34,25,812.0347477,652.4610425,446.8508354,190740,1187128,1497469,146.8089931,468.9047371,662.3371368,423.0446525,82.84380889,10979.10132,196.5335792
1,1032052,50001255,40.78352346,-73.97434023,2017,2019,2,9,122,279,347,1,10,43,0,1,6,0,33825,148751,30,30,25,992.8193293,136.711465,440.5563724,34435,103878,1505604,103.2799207,421.5657971,442.3818551,93.63089087,15.43080529,10928.73058,177.1794918
1,1090472,50066902,40.70273634,-74.01220115,2017,2019,2,20,154,330,455,1,1,8,1,3,13,0,0,0,20,20,25,177.674765,255.199304,635.9441086,9755476,257303,182478,374.3028253,630.9954129,678.6138536,164.8977203,71.8726233,9060.919142,208.5495001
0,1008640,50073342,40.72880405,-73.99832588,2018,2019,1,26,256,938,1416,0,5,22,0,0,16,0,780,2340,36,38,25,1297.059713,67.50234297,1661.353241,32273,177391,803080,299.0845139,787.354402,996.3576792,802.5665785,231.8887899,7642.321218,193.8445559
0,1016254,50099412,40.74019151,-73.98848121,2021,2021,0,22,243,865,1287,1,11,49,0,2,15,0,2518,14385,30,32,25,307.1556494,449.9356796,578.4439113,2571627,326788,1478749,247.0244484,597.9281576,623.5802993,230.8537294,46.94066508,8859.740338,195.2188478
0,1050206,50094301,40.78119856,-73.94930333,2019,2019,0,12,118,327,428,0,5,36,0,1,4,0,1300,6235,74,74,25,1262.879383,128.3551099,335.0974542,57710,285219,4431894,367.6960551,430.1983414,336.9496108,100.7107077,34.0602378,16296.45331,185.914865
0,1002382,50105640,40.71632086,-74.0000469,2021,2022,1,16,220,729,1059,0,3,33,0,4,22,0,4750,25832,30,30,25,1103.325146,53.24468314,903.5417518,329391,206715,511779,196.6609724,1053.437561,1351.476505,523.3376345,84.09542707,6123.697002,207.9114557
1,1006016,50019200,40.73088858,-73.98144696,2017,2019,2,6,148,666,892,3,14,52,1,1,7,0,1800,7200,50,54,25,68.56481405,458.2315223,465.3993013,115669,599732,50919243,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,9824.820208,196.2678739
0,1016037,50095254,40.75222947,-73.98380869,2019,2020,1,38,370,1443,2096,0,9,43,0,4,19,0,1951,0,35,40,25,763.5291006,169.8904367,1167.480517,2648065,319643,510018,173.4765953,905.3328882,1623.422389,556.3186032,116.6863872,10773.41781,193.6100095
1,1017230,50015128,40.7510845,-73.98114175,2018,2020,2,17,315,1287,1923,1,9,47,0,3,16,481414,20517,0,35,38,25,1156.334984,482.5900073,1421.369769,5507901,501712,863116,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,10163.51848,193.0641238
1,1007942,41613938,40.72393481,-73.9970705,2019,2021,2,13,190,984,1628,0,2,27,1,4,21,227536,21700,0,26,26,25,38.12243464,766.876563,1867.635359,1948284,464182,631920,48.34860649,325.2271441,453.1992766,155.4400376,42.2003554,7816.34533,203.7195484
1,1062699,41708279,40.83371736,-73.94511459,2018,2020,2,10,36,111,169,1,10,43,1,1,9,0,6690,40440,30,32,25,140.7380259,61.86542934,704.4712583,48000,113580,1082968,257.686448,281.2918236,162.8374042,52.35063672,43.70912507,15703.32887,180.1336384
1,1008689,50089144,40.7293832,-74.00098861,2019,2021,2,65,356,835,1186,0,6,18,0,3,14,0,1800,9600,24,25,25,1064.931773,273.5628535,1458.38658,137474,182510,1359653,299.0845139,787.354402,996.3576792,802.5665785,231.8887899,7319.628249,192.274297
1,1039996,40365871,40.75863939,-73.96374832,2020,2022,2,5,131,524,728,1,10,31,0,0,7,0,4063,0,60,60,25,1542.811065,622.2194127,1068.224303,168159,149108,4245232,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,14470.43543,197.0159703
1,1055031,50071553,40.8010692,-73.9525389,2018,2020,2,3,38,111,207,1,8,50,0,2,8,0,2495,29257,54,54,25,808.891764,183.2559936,418.8664777,16056,42340,1510624,159.4509879,191.2088668,134.2490345,43.82777788,20.26457497,11842.5022,175.7823859
1,1084040,50084800,40.81311359,-73.94159128,2018,2020,2,4,30,100,155,1,9,55,0,1,6,0,1200,11785,30,34,25,424.9947618,205.7736822,397.2211734,5662,34891,741048,227.678349,272.2292368,196.0158549,62.74744633,32.06095784,14920.13416,180.4866686
1,1016972,41558918,40.74575741,-73.98440214,2018,2020,2,17,322,1051,1624,1,12,54,0,3,16,0,0,0,32,34,25,556.4858631,930.609343,419.6015824,3996434,440678,1469553,274.4527969,582.1307022,650.9962935,239.4602567,51.55925783,10020.68385,192.6255505
0,1019535,50111433,40.73487463,-73.98601041,2021,2022,1,7,136,797,1250,1,9,48,0,4,12,0,2700,9492,70,70,25,683.8953806,375.6665722,388.729286,55013,441954,2135330,43.72197759,146.938076,190.0769181,143.9249473,44.92141825,10538.95743,193.505131
1,1024839,41696687,40.76414706,-73.98278417,2017,2019,2,33,311,1068,1432,0,6,42,0,4,13,0,0,0,35,35,25,472.461626,1354.155801,772.1016254,1612590,353744,1343501,112.541501,376.0510839,503.2701014,201.0610283,53.59038018,8781.21478,179.2949801
1,1078979,41717461,40.70550031,-74.01239643,2017,2019,2,20,208,484,559,0,2,14,0,8,17,134940,8060,0,22,24,25,456.1807321,105.2574315,87.32812864,7384879,539399,1651403,31.57007711,138.4115845,209.7064047,52.55476902,18.17929439,9389.84198,196.2486811
1,1082031,50005592,40.71519511,-74.00950519,2017,2019,2,13,151,469,733,0,4,21,1,5,25,1225,5285,12171,56,56,25,98.582254,565.0233504,1321.097069,622243,377897,2133608,132.4699669,400.1162923,511.9922248,154.1532883,25.54471079,9188.469263,208.8022085
1,1090129,50017430,40.7477453,-73.99072834,2017,2019,2,18,378,1137,1679,0,5,42,0,5,19,0,0,0,32,35,25,628.2389923,689.1493935,266.5363859,3440431,456278,1688568,125.5002838,319.181324,350.8875084,146.7679405,40.86466748,10090.22163,191.0111808
0,1090450,50077882,40.75543053,-73.98953614,2018,2019,1,28,377,1374,1948,0,2,37,0,5,17,0,0,0,30,34,25,1040.252967,1175.847187,1528.294715,4335696,679154,22346,2703.754781,3235.71124,3666.633797,2372.335545,685.697381,10684.32697,192.0267986
1,1002360,50093896,40.71818181,-74.00021284,2019,2021,2,18,233,766,1149,0,0,31,3,4,21,4140,1600,0,60,60,25,514.4606164,592.1438896,585.234899,761324,300587,297451,196.6609724,1053.437561,1351.476505,523.3376345,84.09542707,10374.64173,205.8356653
0,1006011,50105748,40.73086959,-73.98289383,2021,2021,0,29,206,734,1052,2,12,55,0,2,7,0,1275,5100,70,70,25,269.6036437,378.5647369,380.2864023,47934,293878,17693291,344.129521,587.9586515,587.1272785,331.0768369,87.91929514,10378.8757,198.1707703
1,1006278,50075656,40.72735679,-73.98668307,2018,2020,2,45,423,1004,1317,0,5,45,0,0,13,0,2000,8920,30,32,25,1584.306644,941.4600024,516.3331284,13442,149407,1148044,179.6869401,339.2407457,374.9209186,259.3593844,69.26781827,7800.808201,194.7517436
1,1014437,41641590,40.75304275,-73.9915397,2017,2019,2,16,442,1272,1760,0,4,33,0,2,16,2000,5500,0,35,38,25,439.5076907,1540.739864,2111.767013,4926703,373381,61541,1376.417321,1506.568833,1487.558633,719.5192699,178.3090543,11820.3761,193.1919106
0,1017597,50112299,40.75125446,-73.97986763,2021,2021,0,26,295,1218,1765,1,8,51,0,4,17,269063,12200,0,30,34,25,814.6584954,359.5789474,1660.599105,7606017,341254,247613,1612.47102,2511.525188,3354.000049,999.4065995,221.5999305,10329.64826,192.1409201
0,1017793,50087329,40.73480076,-73.98818987,2019,2019,0,4,198,807,1289,0,6,46,0,4,13,1546,720,0,30,34,25,455.0298415,370.454156,361.810275,1313500,614599,933254,607.259116,2026.585418,2376.068791,1219.398343,239.3764855,8410.049423,189.092569
0,1018308,50086146,40.74416224,-73.98136024,2018,2019,1,12,246,835,1229,0,10,60,0,2,11,1080,1080,1800,50,50,25,658.1972301,1035.794732,816.4907505,501777,186017,1567694,274.4527969,582.1307022,650.9962935,239.4602567,51.55925783,11633.20028,193.3685161
0,1036519,50100826,40.75918695,-73.96831426,2020,2020,0,22,262,763,1098,1,8,38,0,4,8,0,2250,5250,70,70,25,632.3158292,1017.27597,346.2312726,6675346,343105,934881,324.2068626,1063.379715,1617.372645,446.4698203,92.64014585,13569.63311,188.7525537
