bin,latitude,longitude
1010232,40.733407,-74.00242837
1038553,40.75735901,-73.96857142
1003546,40.71377079,-73.99364049
1011757,40.73419186,-74.00623156
1054058,40.80617148,-73.94033673
1056585,40.80008646,-73.96808884
1084704,40.76183725,-73.94975491
1086195,40.71505278,-73.99963206
1015811,40.74694895,-73.98691734
1022678,40.75838562,-73.98153673
1035364,40.75459752,-73.97953816
1061767,40.82216143,-73.94986455
1084919,40.72771164,-74.00025617
1006447,40.72973354,-73.9848966
1008733,40.72949574,-74.00092006
1017082,40.74725315,-73.98331547
1052443,40.79300785,-73.9407025
1056575,40.79943878,-73.9683781
1080826,40.75935475,-73.98301643
1022668,40.75843797,-73.98282897
1034206,40.75522907,-73.9810395
1002397,40.71611773,-73.99819994
1007050,40.72179392,-74.00096685
1012882,40.75595249,-73.99813389
1015692,40.74481086,-73.98764315
1001791,40.71546996,-73.99808092
1022689,40.76001089,-73.98403781
1059399,40.81238177,-73.94956126
1064383,40.86509845,-73.93087265
1076924,40.73141157,-74.00213243
1083779,40.76129349,-73.9915206
1083810,40.77862632,-73.96254586
1018214,40.74277629,-73.98234222
1038610,40.76052851,-73.96613694
1015264,40.75369301,-73.98863768
1032782,40.78604903,-73.97621705
1036150,40.75063902,-73.97664119
1076200,40.76333169,-73.98163282
1076268,40.75555731,-73.97513791
1006799,40.72936327,-73.98712285
1014428,40.7519393,-73.99079633
1019474,40.74976631,-73.97725505
1080699,40.74448158,-73.98851295
1034501,40.75823173,-73.98039613
1050371,40.77272022,-73.94977555
1064495,40.86226194,-73.92051417
1003697,40.71427806,-73.98741436
1035748,40.76011042,-73.97316169
1005668,40.71936186,-73.99321788
1008477,40.72695387,-73.99298259
1018066,40.7410311,-73.98573125
1025077,40.7605907,-73.98980245
1048769,40.77739828,-73.95209728
1052000,40.79113533,-73.94500176
1079214,40.71002961,-74.00735829
1004241,40.72124124,-73.98491657
1035323,40.75233596,-73.98027516
1076268,40.75555731,-73.97513791
1088827,40.72427493,-74.0078397
1007186,40.72100337,-73.99612544
1022565,40.75393699,-73.98594864
1076077,40.7316092,-74.0016345
1001903,40.71786333,-74.00445878
1007015,40.72156885,-73.99939031
1008742,40.73073363,-74.00077214
1014716,40.740332,-73.99612792
1016016,40.75228164,-73.98398192
1013735,40.7391381,-73.99926746
1015219,40.75050916,-73.98947917
1015219,40.75050916,-73.98947917
1043547,40.76226317,-73.96604942
1053065,40.79564833,-73.93565104
1058855,40.81622001,-73.94590943
1083717,40.75757876,-73.98212532
1088003,40.72380025,-74.00472976
1010684,40.73458179,-74.00059538
1019493,40.75045808,-73.97774206
1064056,40.85736738,-73.9322725
1080594,40.74634277,-73.99127349
1015805,40.74756389,-73.98801797
1008487,40.72620997,-73.99186783
1017244,40.75146342,-73.98204034
1036473,40.75790266,-73.96925337
1051813,40.78873269,-73.94882449
1055985,40.80129327,-73.96506504
1063962,40.85160332,-73.93206874
1068241,40.74467407,-73.99302041
1008076,40.72697603,-74.0019591
1022678,40.75838562,-73.98153673
1053232,40.80416335,-73.94810461
1007056,40.72255691,-74.00360408
1014413,40.75197774,-73.99092987
1018034,40.73986455,-73.98558354
1043547,40.76226317,-73.96604942
1082411,40.76414522,-73.99050223
1044831,40.76739096,-73.9593789
1027472,40.77151115,-73.98215045
1040116,40.75410847,-73.96597058
1090121,40.72184548,-73.98830401
1006596,40.72632504,-73.98933147
1007530,40.72248828,-73.99606402
1079264,40.71417993,-73.99875551
1019914,40.74266892,-73.98033577
1032632,40.78324436,-73.97855436
1077460,40.71188256,-73.99864734
1079275,40.71669676,-74.00542548
1006799,40.72936327,-73.98712285
1018171,40.74230974,-73.98271044
1020028,40.74390665,-73.97943319
1079594,40.71803353,-73.99606428
1024727,40.75825993,-73.98546765
1001244,40.71075695,-74.00770825
1007530,40.72248828,-73.99606402
1010919,40.73571261,-74.00212174
1011419,40.73804829,-74.00561848
1008810,40.72947644,-73.9955693
1052698,40.78896357,-73.94363488
1085936,40.8015588,-73.94856898
1090382,40.72257289,-73.98877649
1063763,40.85145515,-73.93215203
1087362,40.72417634,-74.00319649
1075962,40.7218762,-73.99607849
1081141,40.76346188,-73.97361518
1088656,40.73920286,-73.98405364
1001172,40.70809744,-74.00458076
1003767,40.71492359,-73.99363317
1003919,40.71749827,-73.99529955
1038563,40.75789406,-73.9679467
1079079,40.72155184,-73.98880913
1084455,40.76517851,-73.97927859
1006235,40.7270495,-73.98774747
1001030,40.708624,-74.01099752
1089717,40.76000593,-73.98842724
1005345,40.72103033,-73.98872985
1023394,40.76333378,-73.97792184
1051884,40.78991529,-73.94796047
1082497,40.76129616,-73.99054596
1087577,40.70801792,-74.00178902
1010378,40.727533,-74.00729528
1003096,40.7180363,-73.99700583
1015834,40.74828856,-73.98846537
1026975,40.76326989,-73.99430358
1032778,40.78582674,-73.97637963
1050762,40.78034382,-73.94682695
1080699,40.74448158,-73.98851295
1007817,40.72613601,-74.00569323
1036180,40.7530346,-73.97389724
1013630,40.75575201,-73.99456772
1038563,40.75789406,-73.9679467
1025046,40.76043421,-73.98943789
1025252,40.76520443,-73.98767545
1036150,40.75063902,-73.97664119
1089337,40.72382505,-73.99927845
1090650,40.71808813,-73.99093811
1014504,40.75491439,-73.98831984
1085950,40.70547875,-74.00787355
1087346,40.72056045,-73.98428901
1088442,40.70913145,-74.01402023
1015219,40.75050916,-73.98947917
1026779,40.76661533,-73.98859937
1005784,40.72650017,-73.98464118
1007216,40.7223401,-73.99725456
1018509,40.74625891,-73.97942164
1038905,40.75351934,-73.96949001
1075718,40.71739635,-74.01024503
1076069,40.72939961,-73.99625123
1010890,40.73582242,-74.00067838
1015219,40.75050916,-73.98947917
1052007,40.79185464,-73.9453912
1058855,40.81624749,-73.94597805
1080808,40.73987829,-73.98566293
1022696,40.75987616,-73.98237377
1044210,40.76069712,-73.96119149
1013243,40.7446523,-74.00265253
1024757,40.75963216,-73.98432668
1038553,40.75735901,-73.96857142
1064018,40.85467607,-73.92982075
1001004,40.70590688,-74.00860938
1022616,40.75645368,-73.98395204
1048085,40.78027238,-73.95293291
1083810,40.77862632,-73.96254586
1070111,40.76535573,-73.99143344
1083745,40.75935853,-73.99278785
1010023,40.73247649,-74.00372369
1035708,40.75965816,-73.97597744
1001006,40.70676595,-74.00914331
1026764,40.76550907,-73.98748045
1047481,40.77486127,-73.95688306
1052033,40.79194255,-73.94555364
1066526,40.71373788,-73.9940914
1005457,40.7193617,-73.99092711
1005947,40.72814391,-73.98201779
1028646,40.77772994,-73.9774621
1080882,40.75949823,-73.98922868
1015828,40.74762687,-73.98665374
1083631,40.74737428,-73.98601139
1010183,40.73297604,-74.00373454
1025233,40.76492997,-73.98787405
1079077,40.71974035,-73.9894119
1006985,40.72021562,-73.99615795
1036224,40.75554333,-73.97397927
1076262,40.75874744,-73.97869222
1077704,40.73046382,-73.98629638
1083624,40.75360549,-73.99241671
1015042,40.7448908,-73.9913603
1018529,40.74609119,-73.97786262
1024878,40.76451454,-73.98077332
1088713,40.74929428,-73.97759808
1005457,40.71933699,-73.99084775
1034470,40.75810569,-73.98171729
1035727,40.76009981,-73.97476802
1061920,40.82565494,-73.94864784
1081382,40.80487065,-73.94069189
1001289,40.71034543,-74.0040074
1001631,40.71514309,-74.00775205
1005377,40.72018754,-73.98736995
1005957,40.72834998,-73.98342485
1007219,40.72191192,-73.99747104
1010524,40.73571263,-74.00058817
1059514,40.80914959,-73.95933887
1007535,40.72204639,-73.99649336
1030373,40.77744811,-73.98249908
1056504,40.79797884,-73.96936121
1080723,40.74660876,-73.98847288
1010183,40.73278941,-74.00326185
1018488,40.74552063,-73.97973945
1046255,40.76581912,-73.95448104
1064159,40.86327616,-73.92678197
1003133,40.71765746,-73.99523821
1004999,40.72289339,-73.98348394
1019901,40.74149928,-73.97827915
1034854,40.76307272,-73.97635885
1005777,40.72675826,-73.98525807
1083860,40.75877457,-73.97703538
1006132,40.72440353,-73.98762169
1017004,40.74699545,-73.98559643
1024812,40.76156716,-73.98396163
1038549,40.75816048,-73.96857465
1042860,40.77086943,-73.96188955
1066874,40.72943535,-73.99882377
1079465,40.80107531,-73.96153628
1087167,40.71270297,-74.00807641
1033693,40.79407928,-73.97221615
1086050,40.74243161,-73.99313252
1024813,40.76268727,-73.98579879
1024890,40.7650254,-73.98288863
1070014,40.76560446,-73.98232171
1076262,40.7593544,-73.9808073
1013552,40.75245828,-73.99413848
1025023,40.76038754,-73.98936931
1036912,40.76048219,-73.96729209
1008698,40.73004469,-74.00043297
1015828,40.74762687,-73.98665374
1064490,40.86135115,-73.92118409
1007524,40.72356425,-73.99655822
1016247,40.73963163,-73.9890226
1046309,40.76927904,-73.95151106
1036164,40.75173081,-73.97375699
1049930,40.77546321,-73.95206257
1064356,40.8553558,-73.93766439
1078964,40.70404854,-74.0101528
1009127,40.73342879,-73.99319479
1080770,40.74483551,-73.98716677
1008059,40.72710227,-74.00291521
1024779,40.76017008,-73.98394392
1035727,40.76070362,-73.97460896
1079379,40.79517094,-73.93599822
1014129,40.74433113,-73.99623956
1017000,40.74632826,-73.98401223
1052026,40.7920607,-73.94583163
1056562,40.79920002,-73.96850102
1059514,40.80910295,-73.95937141
1083505,40.72883425,-73.99931087
1005930,40.72895394,-73.9842798
1008639,40.72949847,-73.99827895
1020615,40.74191642,-73.97793257
1050052,40.77784968,-73.94867402
1087263,40.74382003,-73.98790678
1052386,40.790389,-73.9455188
1059636,40.81717849,-73.95347393
1062926,40.83852989,-73.94159418
1019147,40.74869834,-73.9759814
1079238,40.71527784,-73.99870859
1087186,40.75603172,-73.99065138
1002123,40.72020426,-74.01015527
1006288,40.72659642,-73.98602298
1012333,40.74723506,-74.00450406
1024943,40.75758251,-73.99061868
1081419,40.76896567,-73.96536727
1006807,40.73098835,-73.98884001
1006899,40.73300276,-73.98653039
1017853,40.73562404,-73.98678245
1090378,40.75397336,-73.99372327
1035441,40.75601562,-73.97483093
1050747,40.7801984,-73.94693539
1008439,40.72543322,-73.99214934
1062906,40.83691743,-73.93908032
1082872,40.73235158,-73.98167748
1090631,40.75139505,-73.98375476
1013848,40.74105943,-73.99968244
1025035,40.76055776,-73.98977358
1026666,40.76476837,-73.99171149
1063550,40.84706544,-73.93538785
1005335,40.71902931,-73.9879654
1008697,40.72985256,-74.00059173
1009091,40.73102439,-73.99342957
1000807,40.70663113,-74.01263108
1003105,40.71880205,-73.99581893
1013552,40.75245828,-73.99413848
1039837,40.75594432,-73.96465578
1024842,40.76430082,-73.98314512
1014944,40.74363389,-73.9945254
1017122,40.74934732,-73.98276635
1026857,40.76868764,-73.98885172
1076262,40.75874744,-73.97869222
1079211,40.71599139,-74.00478692
1001186,40.70877526,-74.00719584
1016044,40.75191646,-73.98307247
1056068,40.79480925,-73.9716741
1002154,40.71912306,-74.00686146
1033612,40.79235312,-73.97343756
1034498,40.75810267,-73.98008935
1003233,40.71274388,-73.98879619
1014430,40.7524635,-73.99016463
1040859,40.76531912,-73.96972646
1084639,40.7201108,-73.98846305
1007919,40.72482128,-73.99458468
1023158,40.76074583,-73.97981783
1025243,40.7644219,-73.98536883
1026856,40.76858335,-73.98893117
1064818,40.86400319,-73.92627863
1076262,40.75874744,-73.97869222
1026415,40.7598772,-73.99158576
1030432,40.77925151,-73.98318465
1036224,40.75554333,-73.97397927
1001011,40.70672482,-74.00862031
1063460,40.84332368,-73.9391431
1076078,40.73266592,-74.00257267
1020188,40.74553349,-73.97533655
1056504,40.79797884,-73.96936121
1076078,40.73259182,-74.00192319
1002183,40.72000969,-74.0055917
1007158,40.72076729,-73.99537868
1024813,40.76246204,-73.98461119
1013609,40.75515642,-73.9950009
1015263,40.75310829,-73.98786177
1061327,40.82486685,-73.94785715
1087524,40.70746621,-74.00221822
1024649,40.75554015,-73.98787576
1003114,40.71780299,-73.99690844
1006630,40.72732696,-73.99028381
1019475,40.74971691,-73.97728755
1020543,40.73668283,-73.98176649
1030859,40.7818532,-73.9810355
1001695,40.71485514,-73.99826491
1001703,40.71425128,-73.9978573
1009020,40.73239357,-73.98784391
1033301,40.79000674,-73.97515028
1043998,40.76987432,-73.9575903
1087180,40.73649191,-73.99263517
1000873,40.70517966,-74.0063695
1007158,40.7210555,-73.99567088
1009091,40.73108203,-73.99356667
1013044,40.74236037,-74.00434134
1028844,40.77408558,-73.98122547
1064035,40.85520557,-73.92943339
1085803,40.76154358,-74.00006859
1001702,40.71444068,-73.99813145
1006496,40.73019171,-73.98340996
1015237,40.7518046,-73.9885586
1019475,40.74971691,-73.97728755
1020361,40.74840164,-73.97477247
1061327,40.824908,-73.9478246
1064872,40.86738645,-73.91678037
1076194,40.76046948,-73.9856657
1007533,40.72225224,-73.99615783
1024956,40.75888914,-73.99227894
1038233,40.75478169,-73.9685979
1064869,40.86826649,-73.91920173
1087437,40.80099229,-73.94620359
1005034,40.72370859,-73.98352342
1044075,40.77167713,-73.95627498
1089428,40.71294166,-74.00947962
1018970,40.74779555,-73.97716911
1038674,40.75068728,-73.97155579
1045157,40.77121887,-73.95658216
1051768,40.78748106,-73.94876407
1006807,40.73098835,-73.98884001
1017004,40.74699545,-73.98559643
1018179,40.74158488,-73.98114805
1024779,40.76017008,-73.98394392
1041915,40.76321358,-73.96855781
1070032,40.76043458,-73.99487055
1076078,40.73269612,-74.002017
1005417,40.72171365,-73.98751396
1008192,40.72479925,-73.99329309
1018160,40.74248568,-73.98466996
1035794,40.76250136,-73.97428699
1040802,40.76418577,-73.9706439
1083322,40.71777554,-73.99682907
1002799,40.72120611,-74.00996061
1036912,40.76034772,-73.96738601
1003601,40.71450344,-73.99062477
1015012,40.7443254,-73.99177539
1035481,40.75912577,-73.97640718
1002346,40.71870331,-74.00093794
1014664,40.74024691,-73.99597636
1018263,40.74267716,-73.98035381
1030049,40.78018704,-73.98046547
1035406,40.75628246,-73.97771845
1050233,40.78147295,-73.94910091
1064271,40.84810703,-73.93780857
1064857,40.86629929,-73.92030686
1076262,40.75874744,-73.97869222
1004125,40.7192458,-73.98497114
1004232,40.71933363,-73.98494947
1018970,40.74779555,-73.97716911
1024663,40.75640475,-73.98785756
1050052,40.77784968,-73.94867402
1079215,40.71441034,-74.00608902
1008509,40.72748913,-73.99347682
1044075,40.77157834,-73.95634725
1010989,40.73671447,-74.00120162
1042727,40.76928333,-73.96302046
1063550,40.84706544,-73.93538785
1080265,40.74001893,-74.00731109
1018156,40.74225222,-73.98348634
1048569,40.77509337,-73.95377785
1081154,40.76087113,-73.97496626
1009127,40.7334727,-73.99315871
1064282,40.84961331,-73.93673361
1009090,40.7314636,-73.99447589
1015531,40.74060347,-73.99131394
1077770,40.72343243,-73.99472189
1000039,40.70404841,-74.01158826
1007919,40.72482128,-73.99458468
1032634,40.78362851,-73.97798008
1047652,40.77714734,-73.95606196
1001800,40.71514606,-73.99716828
1009019,40.73244846,-73.98780421
1024887,40.7658846,-73.98346601
1077645,40.72629973,-73.98411447
1005820,40.72748838,-73.98535171
1015850,40.74740722,-73.98609078
1077023,40.74041009,-73.98099322
1001163,40.7073097,-74.00427052
1024978,40.75919367,-73.99045241
1044690,40.76393069,-73.96190436
1057396,40.80252596,-73.95087271
1075701,40.70931043,-74.00810846
1001622,40.71675157,-74.00714259
1002805,40.72066547,-74.00906224
1005543,40.72252349,-73.98881979
1015226,40.7508219,-73.98776113
1084909,40.71950199,-73.99630951
1030839,40.78081016,-73.98079387
1036926,40.76129263,-73.96999542
1038932,40.75404333,-73.96852606
1041986,40.7633334,-73.9652908
1081909,40.86445939,-73.91897499
1087180,40.73649191,-73.99263517
1056456,40.79668631,-73.97031168
1000828,40.70583552,-74.0085156
1015828,40.74762687,-73.98665374
1052351,40.79899339,-73.93925241
1077683,40.72586637,-73.98654627
1001014,40.70688413,-74.00702611
1002432,40.71562638,-73.99645402
1015625,40.74351547,-73.98907248
1057907,40.80926988,-73.94499755
1078630,40.77674463,-73.95116982
1036153,40.75019674,-73.97486923
1036514,40.75952496,-73.96983378
1076262,40.75874744,-73.97869222
1008904,40.73271535,-73.99966443
1009000,40.73285499,-73.99117784
1010884,40.73582516,-74.00125933
1028743,40.77967041,-73.97712564
1052420,40.79052203,-73.94251764
1063384,40.84125167,-73.93964737
1007499,40.72229337,-73.99520901
1007554,40.72235383,-73.99724374
1010082,40.73043992,-74.00212157
1017131,40.74945166,-73.98301536
1030225,40.78236335,-73.97887963
1063555,40.84574028,-73.93635419
1079065,40.76202897,-73.99001882
1081857,40.83542212,-73.94017668
1004319,40.71967698,-73.98702372
1013044,40.74246193,-74.00426195
1071461,40.75928355,-73.97033564
1075440,40.80473006,-73.96629498
1015531,40.74120729,-73.99088443
1024836,40.76333456,-73.98239812
1034254,40.75628007,-73.97965676
1083247,40.73414486,-73.98920753
1089746,40.70604433,-74.0051
1011738,40.73315159,-74.00640105
1024836,40.76333456,-73.98239812
1088698,40.72437915,-73.99111042
1003118,40.71820644,-73.99594523
1007389,40.72178556,-73.99450195
1008398,40.72911691,-74.00353949
1015277,40.75317122,-73.98604265
1030095,40.78037906,-73.97981185
1071461,40.7592369,-73.97036815
1082224,40.73368972,-74.0023526
1015263,40.7532676,-73.98895177
1022709,40.76028202,-73.98015728
1036145,40.75042221,-73.97680007
1024651,40.75560879,-73.98803818
1026415,40.7598772,-73.99158576
1064818,40.86400319,-73.92627863
1020188,40.74578619,-73.97619899
1063648,40.84895472,-73.9321835
1006404,40.72944823,-73.98607289
1015854,40.74838716,-73.98655615
1017004,40.74699545,-73.98559643
1047673,40.77827285,-73.95648367
1063079,40.84203981,-73.93534215
1051992,40.79166312,-73.94668787
1077770,40.72343243,-73.99472189
1082645,40.76307973,-73.98550991
1082872,40.73225552,-73.98174967
1036164,40.75168964,-73.97378588
1045991,40.77052223,-73.95107692
1004167,40.71899342,-73.98606787
1006807,40.73098835,-73.98884001
1009714,40.73635203,-73.9944827
1015850,40.74740722,-73.98609078
1036218,40.7550243,-73.97279558
1062895,40.83764998,-73.93854117
1000829,40.70574221,-74.00834246
1078363,40.73896489,-74.00807599
1079317,40.77831209,-73.97884481
1001796,40.71526684,-73.99750736
1014099,40.74447666,-73.99906169
1022697,40.75939044,-73.98309584
1024812,40.76156716,-73.98396163
1082219,40.7338791,-74.00263406
1087922,40.79512628,-73.94518264
1090067,40.75890541,-73.989763
1022560,40.75442021,-73.98710355
1052026,40.7920607,-73.94583163
1063635,40.84910941,-73.93386774
1020092,40.74356304,-73.97670864
1083631,40.7479314,-73.98546269
1039939,40.7575149,-73.96658607
1079211,40.71599139,-74.00478692
1010204,40.73310231,-74.00339898
1017000,40.74632826,-73.98401223
1056672,40.80266072,-73.96698232
1083860,40.75919751,-73.97833472
1009090,40.7314087,-73.9943424
1009091,40.73099693,-73.99336102
1005701,40.72175257,-73.99347017
1022559,40.75496374,-73.98772066
1024725,40.75872127,-73.98731208
1030337,40.77433069,-73.98726577
1048569,40.77514276,-73.95374171
1003743,40.71455731,-73.98202868
1014419,40.75265035,-73.99310981
1017004,40.74699545,-73.98559643
1030839,40.78117529,-73.98124513
1083482,40.72991447,-73.98330179
1087183,40.7448432,-73.98297684
1024665,40.75673969,-73.98865882
1071461,40.75909146,-73.9704765
1075728,40.71896648,-74.00876981
1012215,40.73972256,-74.00627178
1015465,40.73965937,-73.99272503
1015569,40.74187697,-73.99039355
1034476,40.75725177,-73.97996688
1052415,40.79016809,-73.94277435
1000852,40.70390031,-74.01033311
1008220,40.72565295,-73.9948552
1011677,40.73907758,-74.00545257
1019513,40.73286822,-73.9861696
1035773,40.76135084,-73.97226234
1064271,40.8481674,-73.93777959
1008840,40.72994292,-73.99296062
1030096,40.78027761,-73.98040045
1064847,40.8665684,-73.92048008
1087187,40.7603431,-73.98471276
1088790,40.71991925,-74.0002886
1062963,40.83939789,-73.93762158
1063384,40.84118033,-73.93970165
1007009,40.72049015,-73.99866159
1024878,40.76451454,-73.98077332
1003079,40.7186978,-73.99761907
1007195,40.72159627,-73.99733757
1034498,40.75810267,-73.98008935
1064356,40.85459845,-73.93803382
1083631,40.7473578,-73.98597169
1015171,40.74833813,-73.99024464
1015850,40.74740722,-73.98609078
1035319,40.75183346,-73.97909146
1009222,40.73200163,-73.99574593
1036518,40.75913755,-73.96835038
1015850,40.74740722,-73.98609078
1035401,40.75579409,-73.9787401
1077449,40.71586248,-73.99919917
1078348,40.76154332,-73.96366371
1009240,40.73234743,-73.99472479
1010067,40.73109865,-74.00291538
1006673,40.72884463,-73.98828835
1007524,40.72352582,-73.99659069
1013853,40.74096609,-73.99793222
1036224,40.75554333,-73.97397927
1051363,40.77763704,-73.94585785
1016950,40.74565338,-73.98657113
1024836,40.76333456,-73.98239812
1041046,40.7668726,-73.96953441
1050141,40.78014491,-73.95007685
1078763,40.74686575,-73.98082174
1086160,40.76187959,-73.96842127
1089325,40.80787042,-73.94574647
1001205,40.71015311,-74.00764686
1079351,40.79145878,-73.93872843
1046252,40.76045179,-73.95819554
1063680,40.85017286,-73.93129667
1090404,40.75255868,-73.9827186
1005062,40.72440848,-73.98332121
1008766,40.73064305,-74.00055204
1009436,40.73252043,-73.9969727
1013623,40.75447004,-73.99181384
1044030,40.77050818,-73.95712778
1008840,40.72965199,-73.993206
1019872,40.74162604,-73.98109391
1087782,40.8014654,-73.94839567
1001428,40.71525267,-74.0103926
1005330,40.71989664,-73.98781012
1005819,40.727428,-73.98539502
1036205,40.75481909,-73.97568321
1056504,40.79812703,-73.96925639
1002183,40.71985323,-74.00579731
1005543,40.72252349,-73.98881979
1024978,40.75919367,-73.99045241
1035733,40.76009121,-73.97315808
1052175,40.79501056,-73.94426539
1007533,40.72225224,-73.99615783
1036524,40.75948058,-73.96810476
1059675,40.81071918,-73.95821081
1090404,40.75252848,-73.98264642
1010836,40.7345653,-74.00224439
1015850,40.74740722,-73.98609078
1015850,40.74740722,-73.98609078
1034219,40.75550913,-73.98166025
1084098,40.81370465,-73.95601244
1008634,40.7292542,-73.99895367
1028646,40.77777131,-73.97851641
1001782,40.71486063,-73.99819997
1012422,40.75098173,-74.00177935
1056487,40.79758093,-73.96965394
1076262,40.75874744,-73.97869222
1078264,40.73535551,-74.00837144
1078716,40.74748356,-73.98233014
1081419,40.76896567,-73.96536727
1087190,40.75238418,-73.97429813
1013681,40.75578481,-73.99225042
1014293,40.74833007,-73.99256889
1017030,40.74742071,-73.98425017
1076900,40.7164828,-73.9999531
1007818,40.72635836,-74.00501497
1014271,40.74846466,-73.99439508
1030225,40.78230847,-73.97892298
1007362,40.72445082,-74.00299086
1045158,40.77115576,-73.95662914
1062928,40.83905668,-73.94120702
1064490,40.86135115,-73.92118409
1087186,40.75603172,-73.99065138
1090747,40.74621632,-73.98905399
1007385,40.72555965,-74.0047371
1017004,40.74699545,-73.98559643
1022709,40.76028202,-73.98015728
1030859,40.78207826,-73.98095961
1048550,40.77445952,-73.95424404
1007255,40.72284517,-74.00114364
1008728,40.72986354,-74.00060977
1015850,40.74740722,-73.98609078
1052135,40.79357006,-73.94529228
1011904,40.73566025,-74.00725649
1032489,40.7903768,-73.97303387
1052762,40.78914584,-73.94042427
1015850,40.74740722,-73.98609078
1064793,40.86522288,-73.9196176
1005402,40.7218399,-73.98747065
1006286,40.72671169,-73.98593997
1007923,40.72415703,-73.99442599
1009393,40.73558065,-73.99263166
1034854,40.76307272,-73.97635885
1039990,40.75884815,-73.96424273
1064872,40.86711761,-73.91698318
1001014,40.70685943,-74.00699004
1003543,40.71374335,-73.993792
1010692,40.73415361,-73.99971133
1053504,40.80651567,-73.94249293
1009001,40.73291263,-73.99116701
1015833,40.74821175,-73.98891652
1034840,40.76269925,-73.97546373
1041681,40.77330226,-73.96494981
1077286,40.75789667,-73.97928808
1077286,40.75789667,-73.97928808
1081419,40.76896567,-73.96536727
1013338,40.74599176,-74.00167456
1013552,40.75245828,-73.99413848
1036145,40.75042221,-73.97680007
1044833,40.76726473,-73.95946923
1049222,40.78303421,-73.94798031
1010679,40.7344967,-74.00117271
1078644,40.77995833,-73.9502142
1025082,40.76041774,-73.98939818
1029897,40.77799394,-73.98021698
1050052,40.77784968,-73.94867402
1053515,40.80758362,-73.94297967
1090631,40.75139505,-73.98375476
1042034,40.76424795,-73.96714583
1046276,40.76771793,-73.95309706
1076262,40.75874744,-73.97869222
1083247,40.73469663,-73.9899255
1013848,40.74105943,-73.99968244
1062798,40.8342533,-73.94102336
1076262,40.75874744,-73.97869222
1085673,40.80793909,-73.94586562
1020543,40.73668283,-73.98176649
1035441,40.75601562,-73.97483093
1035794,40.76250136,-73.97428699
1064872,40.86738645,-73.91678037
1078277,40.75916591,-73.96228251
1001453,40.71395728,-74.00868618
1002615,40.71724582,-73.99747843
1017004,40.74699545,-73.98559643
1003225,40.71268631,-73.98952123
1050066,40.77932723,-73.95066963
1084711,40.73748125,-73.97994398
1007182,40.72143153,-73.99554819
1008388,40.72895492,-74.00488888
1015739,40.74574136,-73.98792808
1008698,40.73004469,-74.00043297
1009090,40.7314636,-73.99447589
1026857,40.76868764,-73.98885172
1062347,40.82494257,-73.95154261
1064995,40.86789413,-73.92052188
1079914,40.85081316,-73.93262259
1086068,40.75501724,-73.97831804
1006312,40.72841914,-73.9877833
1059300,40.81087632,-73.95288951
1007409,40.72111033,-73.99421701
1013562,40.75370997,-73.99605134
1015847,40.74752803,-73.98637226
1016065,40.73578367,-73.99129653
1024812,40.76156716,-73.98396163
1032771,40.78559073,-73.97655304
1048759,40.77783574,-73.95468583
1087167,40.71225833,-74.00789239
1001014,40.70685943,-74.00699004
1029916,40.77891089,-73.98138659
1044390,40.76233533,-73.95998484
1001341,40.70754307,-74.00210641
1035319,40.75099346,-73.97850342
1034257,40.75639815,-73.97993826
1036224,40.75554333,-73.97397927
1047612,40.77671677,-73.95700101
1006627,40.7270551,-73.98879377
1032320,40.78819147,-73.97093662
1047660,40.77783381,-73.95680531
1076173,40.75724942,-73.98236364
1010962,40.73701912,-74.00237077
1015171,40.74833813,-73.99024464
1084922,40.73014348,-74.00237052
1008367,40.73009682,-74.00234165
1058227,40.81305597,-73.94163469
1001343,40.70729603,-74.00259333
1008362,40.73008582,-74.00317873
1077642,40.72753477,-73.9833565
1007818,40.72635836,-74.00501497
1024974,40.7589713,-73.98992182
1028649,40.77827079,-73.97814796
1017122,40.74852109,-73.98241288
1022611,40.75601463,-73.9848076
1049942,40.7762839,-73.95208364
1056916,40.80465322,-73.96632753
1002136,40.719617,-74.0086292
1051721,40.78743575,-73.95189141
1086160,40.76187959,-73.96842127
1044375,40.76196213,-73.96025219
1078889,40.76442762,-73.98733626
1083247,40.73410917,-73.98911733
1002368,40.71671336,-73.99981242
1016958,40.74539788,-73.98466206
1052355,40.79952888,-73.93973952
1004499,40.7244022,-73.97860944
1015850,40.74740722,-73.98609078
1025047,40.76038479,-73.98931517
1077286,40.75789667,-73.97928808
1007818,40.72635836,-74.00501497
1038517,40.7575953,-73.96945204
1076262,40.75874744,-73.97869222
1076262,40.75874744,-73.97869222
1087997,40.74832422,-73.98825243
1000055,40.70962242,-74.01662458
1035401,40.75579409,-73.9787401
1062550,40.83489531,-73.94053131
1001697,40.71484416,-73.99820719
1004999,40.72289339,-73.98348394
1010183,40.73302547,-74.00313918
1038030,40.75494417,-73.97066243
1006382,40.72788359,-73.98508464
1028649,40.7783147,-73.97811906
1051374,40.77795454,-73.94399447
1087186,40.75603172,-73.99065138
1087725,40.7379682,-73.98800888
1001782,40.71486337,-73.9982144
1007895,40.7237892,-73.99372612
1008067,40.7274838,-74.00259412
1008698,40.73004469,-74.00043297
1052420,40.79052203,-73.94251764
1055705,40.80034263,-73.96204598
1000828,40.70583552,-74.0085156
1009950,40.73169151,-74.00328344
1025020,40.76029969,-73.98916718
1083130,40.72891659,-74.0006747
1090374,40.75110703,-73.98502528
