bin,year,idw_aadt
1018294,2020,11216.588147591377
1018294,2021,12578.159827477728
1081864,2019,14437.98790175763
1081864,2020,16404.67130235612
1081864,2021,18387.89748491716
1006969,2019,7476.115753181838
1006969,2020,7387.107212746153
1006969,2021,8259.974484728144
1037604,2019,11662.958259424362
1037604,2020,11598.820517633441
1037604,2021,12895.084457417403
1087882,2019,9393.340935288315
1087882,2020,9375.749371062422
1087882,2021,10424.90728554911
1057987,2019,13307.746582614502
1057987,2020,14747.748528991964
1057987,2021,16582.266406816936
1014038,2019,9643.959566881558
1014038,2020,9605.23180602406
1014038,2021,10735.296747657563
1007983,2019,6467.906058779544
1007983,2020,6616.62930311511
1007983,2021,7450.4871273643585
1007930,2019,7347.803641273447
1007930,2020,7367.109122307315
1007930,2021,8327.753462656601
1001674,2019,8942.29921902399
1001674,2020,8429.820434143207
1001674,2021,9453.664159240483
1078759,2019,12498.535095082929
1078759,2020,12511.74128180198
1078759,2021,13942.619380210348
1019852,2019,9538.73207079963
1019852,2020,9702.99549389253
1019852,2021,10809.850061697916
1014154,2019,10914.051625261438
1014154,2020,11477.358214647998
1014154,2021,12833.762928422324
1056705,2019,13079.414173207602
1056705,2020,14051.329573379111
1056705,2021,15817.481633309566
1048894,2019,14825.982577425235
1048894,2020,15436.910054023116
1048894,2021,17279.95742073358
1030070,2019,12878.917594748782
1030070,2020,13645.32043616379
1030070,2021,15283.636366406608
1007233,2019,8774.732595145202
1007233,2020,8798.815864149386
1007233,2021,9857.31715175309
1088689,2019,11547.499901120073
1088689,2020,11657.91893198645
1088689,2021,12857.900218309693
1084324,2019,12101.896912029624
1084324,2020,13127.52796917928
1084324,2021,14621.906904979463
1011661,2019,8718.063710862883
1011661,2020,8619.647610611763
1011661,2021,9721.014768464314
1036196,2019,11757.482455760475
1036196,2020,10812.298571112107
1036196,2021,12030.695763538642
1077682,2019,7683.7389995673
1077682,2020,7734.252992841972
1077682,2021,8636.653779525048
1059893,2019,16631.31641839833
1059893,2020,17338.20924240083
1059893,2021,19565.653435729877
1088322,2019,8188.383008821746
1088322,2020,7927.564355982642
1088322,2021,8900.985811232355
1050560,2019,16379.980031104194
1050560,2020,16472.016299393516
1050560,2021,18464.264422247037
1048526,2019,13754.43256256023
1048526,2020,13582.398721683536
1048526,2021,15217.971619944814
1063486,2019,15327.091918129086
1063486,2020,16112.239825017728
1063486,2021,17747.199103044586
1013627,2019,10664.03087911791
1013627,2020,10204.076279545558
1013627,2021,11344.95040039266
1001389,2019,11741.756725257166
1001389,2020,11144.207923913626
1001389,2021,12572.114518712653
1006918,2019,7182.155332292647
1006918,2020,7130.526157388353
1006918,2021,8012.548736771745
1025445,2019,11340.893703467058
1025445,2020,11647.424792812737
1025445,2021,13060.157310964069
1063595,2019,24698.215955554795
1063595,2020,29131.99191404966
1063595,2021,31701.172012628936
1005522,2019,7338.929153655591
1005522,2020,6821.84232604719
1005522,2021,7648.405030284913
1056062,2019,13065.281471571467
1056062,2020,13659.387091898947
1056062,2021,15468.075257324632
1016116,2019,7967.646883861358
1016116,2020,7700.457914109749
1016116,2021,8657.812298791265
1035047,2019,10085.308115428974
1035047,2020,10072.15204441784
1035047,2021,11323.427650086562
1026845,2019,10244.06182848104
1026845,2020,10052.002264825254
1026845,2021,11307.340242291404
1083719,2019,10579.483034841378
1083719,2020,10278.587452221058
1083719,2021,11487.839063588783
1082432,2019,11667.775380345345
1082432,2020,11211.402678706962
1082432,2021,12510.864015038847
1017906,2019,9080.799627901797
1017906,2020,9229.15618260586
1017906,2021,10391.138095401862
1083490,2019,8472.539561197702
1083490,2020,8059.467239901593
1083490,2021,8994.92633124715
1051213,2019,13980.396954111367
1051213,2020,14927.833818960225
1051213,2021,16864.8406803345
1084303,2019,12564.334341416461
1084303,2020,13332.548636914587
1084303,2021,14982.913750640742
1057530,2019,12253.278673509201
1057530,2020,13217.704466696467
1057530,2021,14883.7468872633
1078480,2019,11043.934553125695
1078480,2020,11271.302337848132
1078480,2021,12580.22384591363
1020164,2019,12476.043316761547
1020164,2020,12978.01072637466
1020164,2021,14378.273387752093
1013678,2019,11694.894971964233
1013678,2020,12028.142181564655
1013678,2021,13429.9940649393
1004891,2019,8708.345855844382
1004891,2020,8411.311673706672
1004891,2021,9466.922750953645
1015058,2019,10347.381884249258
1015058,2020,10479.025929851874
1015058,2021,11691.463668253033
1052117,2019,12819.671636875331
1052117,2020,12573.5687731553
1052117,2021,14024.250869020201
1086101,2019,7926.670154445095
1086101,2020,8007.830980822941
1086101,2021,8997.72911360571
1010392,2019,8011.741075810063
1010392,2020,7891.984682488207
1010392,2021,8892.433541856895
1001719,2019,8858.205334596194
1001719,2020,8829.88121403808
1001719,2021,9907.330148991627
1084594,2019,11531.859972961247
1084594,2020,12038.745535905216
1084594,2021,13456.020878362544
1076505,2019,18840.43061638938
1076505,2020,22180.065594992433
1076505,2021,25136.3125845559
1005718,2019,8361.3612375307
1005718,2020,8159.866145319804
1005718,2021,9146.881535703085
1015455,2019,7843.605807046074
1015455,2020,7764.7535518598825
1015455,2021,8691.562882131486
1087483,2019,11416.022118022158
1087483,2020,12296.950950438451
1087483,2021,13897.964045699246
1052990,2019,14749.840488953221
1052990,2020,16521.10132357167
1052990,2021,18483.835680370936
1005974,2019,7428.063726385558
1005974,2020,6849.795375080555
1005974,2021,7683.709426582208
1007975,2019,7124.654532638542
1007975,2020,7481.4923977200515
1007975,2021,8393.8884374797
1009079,2019,11226.384726356888
1009079,2020,9858.494058636012
1009079,2021,11057.660033521908
1001971,2019,9194.67703678035
1001971,2020,8819.772762152892
1001971,2021,9777.519052642252
1063653,2019,18435.918656565686
1063653,2020,21599.85000681964
1063653,2021,23780.284419297775
1088336,2019,7858.247970336318
1088336,2020,7672.7167956903895
1088336,2021,8653.376477106664
1005252,2019,7641.078958441573
1005252,2020,7681.014336052
1005252,2021,8633.885829967341
1006125,2019,7806.85845899564
1006125,2020,7563.659843926619
1006125,2021,8435.413403116178
1030505,2019,12013.9670576985
1030505,2020,12726.080517360178
1030505,2021,14378.60296788462
1083768,2019,10665.225337662461
1083768,2020,10641.410371420434
1083768,2021,11856.171771310306
1088301,2019,11971.73500297295
1088301,2020,13044.43217807913
1088301,2021,14760.395423362284
1053031,2019,15641.312957243888
1053031,2020,17358.42791207376
1053031,2021,19403.801244856673
1026905,2019,10605.16449833545
1026905,2020,10769.265645769377
1026905,2021,12052.446305938262
1042826,2019,11974.383878206701
1042826,2020,11759.765054465095
1042826,2021,13263.641011274081
1088511,2019,7283.208418161965
1088511,2020,8230.808288148788
1088511,2021,9227.762933566084
1003219,2019,6075.871324300717
1003219,2020,6638.0352281686755
1003219,2021,7519.915829511096
1008055,2019,7180.435813722739
1008055,2020,7319.182985890226
1008055,2021,8228.369901768141
1012447,2019,11351.62708163742
1012447,2020,11150.765906679158
1012447,2021,12409.893591948876
1077858,2019,8995.054322937727
1077858,2020,8306.051386390593
1077858,2021,9280.958195838868
1010896,2019,6635.526438976305
1010896,2020,6946.962621223692
1010896,2021,7804.049383575269
1025422,2019,10860.474899605577
1025422,2020,10867.215100273723
1025422,2021,12214.331435239981
1062874,2019,15463.784309144277
1062874,2020,17053.45460336767
1062874,2021,18983.67262586838
1015830,2019,9945.877246732845
1015830,2020,10308.96818102477
1015830,2021,11478.224236283346
1048769,2019,14004.01750884367
1048769,2020,14460.379807039199
1048769,2021,16217.313670834897
1024708,2019,10078.583285826247
1024708,2020,9554.586888202457
1024708,2021,10625.603994342118
1032071,2019,12544.270519160082
1032071,2020,13474.091212627818
1032071,2021,15118.238804645534
1062168,2019,16474.732858654002
1062168,2020,18642.66977586865
1062168,2021,20879.531096761562
1057948,2019,13184.690063852799
1057948,2020,14595.990381303322
1057948,2021,16492.067655907525
1020174,2019,14142.725326836002
1020174,2020,13130.064075374377
1020174,2021,14599.602927897942
1012314,2019,9139.896587700767
1012314,2020,9573.852477691416
1012314,2021,10696.305024592159
1084615,2019,9071.4446664295
1084615,2020,9147.264626890821
1084615,2021,10267.08265412181
1005685,2019,7632.523260622803
1005685,2020,7778.91669034042
1005685,2021,8709.822615672923
1076779,2019,12275.663176184951
1076779,2020,12104.935905033837
1076779,2021,13703.570004271302
1027087,2019,20870.990733410945
1027087,2020,22842.003490022827
1027087,2021,25594.685485370872
1048916,2019,13577.101442210145
1048916,2020,12147.963164593673
1048916,2021,13496.064234316702
1087271,2019,10828.877643953589
1087271,2020,10288.53399458301
1087271,2021,11486.860908446557
1010894,2019,7153.338878296366
1010894,2020,7475.655311380288
1010894,2021,8400.714162939366
1077511,2019,8672.719692643277
1077511,2020,9119.723706026356
1077511,2021,10284.259919064561
1042750,2019,12522.664746296869
1042750,2020,12454.510948827678
1042750,2021,13985.649787797425
1001662,2019,8697.967579829
1001662,2020,8234.961450389623
1001662,2021,9236.208602198143
1009001,2019,8393.07811530261
1009001,2020,8099.791792102294
1009001,2021,9050.868705701892
1013008,2019,9344.453277171595
1013008,2020,9475.88361484795
1013008,2021,10622.841476105403
1058242,2019,13265.076846502583
1058242,2020,14827.18811675445
1058242,2021,16697.822085237567
1046986,2019,12598.020927759382
1046986,2020,12965.949732004232
1046986,2021,14572.504055738269
1010599,2019,8018.184614172568
1010599,2020,8298.775805153618
1010599,2021,9269.50049414938
1012545,2019,11186.770965686615
1012545,2020,10483.523411177546
1012545,2021,11724.319026356263
1006543,2019,8919.7546072139
1006543,2020,8994.766633946685
1006543,2021,10033.555126796351
1081994,2019,8761.106840227307
1081994,2020,8695.013164154669
1081994,2021,9826.696959402389
1003756,2019,7374.6569325158
1003756,2020,7722.44188206167
1003756,2021,8730.817724224651
1003878,2019,7266.715277722921
1003878,2020,7402.208223429968
1003878,2021,8324.431489766916
1084192,2019,14482.388546327325
1084192,2020,16002.773420136067
1084192,2021,17848.50472267558
1006452,2019,9441.595487207356
1006452,2020,9332.865121226494
1006452,2021,10442.34788100334
1003522,2019,7597.7546710939305
1003522,2020,7164.746767743338
1003522,2021,8001.852471713057
1020028,2019,12248.52010682246
1020028,2020,11176.495968747973
1020028,2021,12435.548210109799
1038540,2019,11729.741621066387
1038540,2020,11261.513086376419
1038540,2021,12529.973028704644
1076683,2019,9311.295737691991
1076683,2020,10337.698916857176
1076683,2021,11562.581327397013
1017111,2019,10909.884021539105
1017111,2020,10996.49428256011
1017111,2021,12253.344987928936
1047508,2019,12804.230638433524
1047508,2020,12818.802329383298
1047508,2021,14383.913798996235
1008676,2019,6077.197458769213
1008676,2020,6136.497915613983
1008676,2021,6920.462316124095
1006573,2019,8841.26078256133
1006573,2020,8489.014536873265
1006573,2021,9520.120003736072
1052839,2019,13983.408797644715
1052839,2020,14977.161949254256
1052839,2021,16693.32925769194
1039940,2019,14027.4497425956
1039940,2020,13817.486869235148
1039940,2021,15483.3136770441
1026050,2019,11874.857651444347
1026050,2020,11899.386082253868
1026050,2021,13295.902727048993
1013789,2019,8588.24384466333
1013789,2020,8400.325251614993
1013789,2021,9368.276735224099
1053945,2019,14528.985638614147
1053945,2020,16667.124173010827
1053945,2021,18768.670311237365
1080796,2019,8659.346170215982
1080796,2020,8201.332120840327
1080796,2021,9193.251759784442
1086543,2019,11231.173897033008
1086543,2020,12226.441147198939
1086543,2021,13713.309760887498
1080656,2019,11121.584737299967
1080656,2020,10422.365140859114
1080656,2021,11622.886809397443
1003723,2019,8178.608518812419
1003723,2020,8560.705423393858
1003723,2021,9701.265913429526
1016293,2019,9819.928337582754
1016293,2020,10042.149736938552
1016293,2021,11277.410459007215
1082764,2019,25329.83887224666
1082764,2020,28063.46324949972
1082764,2021,30922.439887372668
1046828,2019,11941.708190820083
1046828,2020,11925.46127733714
1046828,2021,13471.43810583566
1010186,2019,8796.814338030263
1010186,2020,9302.123340633154
1010186,2021,10431.70283065132
1003864,2019,6458.2795145618775
1003864,2020,6198.782831294194
1003864,2021,6984.013853607906
1070711,2019,12296.957147601075
1070711,2020,12382.82236942218
1070711,2021,13933.297814747924
1003861,2019,7195.618633979881
1003861,2020,6820.849670638117
1003861,2021,7675.32828616397
1008387,2019,8588.667145478594
1008387,2020,9821.377417832527
1008387,2021,11011.940539604497
1015946,2019,10614.641574597437
1015946,2020,10219.695338937072
1015946,2021,11314.96192018181
1003359,2019,6863.3129335746435
1003359,2020,6761.486471323846
1003359,2021,7698.693267819988
1048648,2019,13778.797991236215
1048648,2020,13870.891387687738
1048648,2021,15535.408177162659
1020539,2019,9254.835108775498
1020539,2020,9713.930903527274
1020539,2021,10843.662981455498
1062914,2019,15267.80608453389
1062914,2020,16378.189520632119
1062914,2021,18214.059039335712
1061162,2019,10493.181463685722
1061162,2020,12072.349105530602
1061162,2021,13390.080852418218
1084422,2019,14286.610755810278
1084422,2020,16689.494146843535
1084422,2021,18538.871361326856
1010280,2019,7115.9043140529975
1010280,2020,7221.653250493481
1010280,2021,8132.822306394461
1086183,2019,9210.3282099063
1086183,2020,8646.405342003576
1086183,2021,9707.134559510105
1084331,2019,13998.869421220488
1084331,2020,14867.696429552143
1084331,2021,16642.0885967554
1039613,2019,13102.269350284989
1039613,2020,11656.630548011879
1039613,2021,13037.934906981653
1052600,2019,13598.627208274007
1052600,2020,14258.45552092792
1052600,2021,16049.25520879128
1062620,2019,13377.787695032603
1062620,2020,15055.107931903993
1062620,2021,16734.50792252544
1076135,2019,9153.070051262865
1076135,2020,8499.275435411044
1076135,2021,9486.375377410193
1035711,2019,10767.34692690994
1035711,2020,9769.643945486547
1035711,2021,11001.146527297511
1008069,2019,8003.718637226302
1008069,2020,7886.508501444997
1008069,2021,8857.790969168325
1001581,2019,9060.14845055672
1001581,2020,9003.337656731364
1001581,2021,10124.647824914393
1004000,2019,6817.439107022917
1004000,2020,6940.65024578887
1004000,2021,7821.54320511702
1058259,2019,12860.191018148042
1058259,2020,14458.231775315382
1058259,2021,16341.47148473342
1015972,2019,10878.256258443926
1015972,2020,10243.219852730996
1015972,2021,11344.418458759063
1053948,2019,12512.904535252543
1053948,2020,13014.432766184882
1053948,2021,14722.938629276221
1008693,2019,7792.425840688474
1008693,2020,7606.136924712925
1008693,2021,8543.437904329761
1015244,2019,9734.767540108933
1015244,2020,9339.276292689641
1015244,2021,10356.341740609974
1022621,2019,9829.144105339148
1022621,2020,8585.646143996319
1022621,2021,9545.386114910729
1011152,2019,7242.713379519506
1011152,2020,6861.127500753803
1011152,2021,7774.155971924272
1001440,2019,7783.981083282613
1001440,2020,7406.930465871084
1001440,2021,8350.394987234238
1008255,2019,8499.352213719176
1008255,2020,9195.314614839745
1008255,2021,10313.421707812184
1086344,2019,11554.026475878874
1086344,2020,12037.268299193833
1086344,2021,13399.420246414284
1011755,2019,6388.704703204507
1011755,2020,6474.00037631315
1011755,2021,7297.7011669819885
1055217,2019,11650.673825463971
1055217,2020,12723.896638671058
1055217,2021,14298.365109754175
1018931,2019,12027.961146947875
1018931,2020,12159.28083255767
1018931,2021,13503.277064394315
1086247,2019,13337.878367201474
1086247,2020,13408.181109103183
1086247,2021,15179.372782441098
1015889,2019,9984.845278383702
1015889,2020,9390.279433125825
1015889,2021,10431.60938945971
1052733,2019,13911.70733040633
1052733,2020,14704.287522352086
1052733,2021,16427.209445664717
1003899,2019,10600.484415544543
1003899,2020,11057.28000692343
1003899,2021,12420.632593607677
1007912,2019,7437.1235128139315
1007912,2020,7340.913187542587
1007912,2021,8270.403577127665
1080127,2019,7885.890209766542
1080127,2020,7507.048370334477
1080127,2021,8395.20864489658
1011731,2019,8264.450228602242
1011731,2020,8259.81339633071
1011731,2021,9303.989262599476
1007256,2019,6678.925257975907
1007256,2020,6809.057105347681
1007256,2021,7608.960183943846
1012863,2019,12597.944420146143
1012863,2020,12242.172454866433
1012863,2021,13688.471987934769
1014991,2019,8833.020187679915
1014991,2020,8720.244218314478
1014991,2021,9698.910425083357
1012207,2019,8887.275176102647
1012207,2020,8869.23302294787
1012207,2021,9981.689648993202
1045394,2019,11418.658981246044
1045394,2020,10683.090250478032
1045394,2021,12014.254390788967
1043187,2019,12231.746973274108
1043187,2020,12097.80301263682
1043187,2021,13548.830782895131
1052696,2019,13973.682165042337
1052696,2020,14709.667549842392
1052696,2021,16434.166578536006
1058248,2019,12719.453088072007
1058248,2020,14289.54242550302
1058248,2021,16162.166136933596
1079379,2019,15041.490257556712
1079379,2020,16808.791854631017
1079379,2021,18801.627175755937
1079226,2019,8463.299017544781
1079226,2020,8177.51032853086
1079226,2021,9176.333119024499
1027075,2019,11722.421578005582
1027075,2020,11533.146112041391
1027075,2021,12890.972295997999
1080477,2019,11469.331128176169
1080477,2020,10544.549302861102
1080477,2021,11804.194209267538
1075753,2019,6636.473394774826
1075753,2020,6402.22583093618
1075753,2021,7183.187364116716
1012329,2019,9790.649760447463
1012329,2020,10276.04414559737
1012329,2021,11485.251447503682
1084110,2019,12584.180192698554
1084110,2020,13332.507574244179
1084110,2021,14932.846830659815
1009223,2019,7002.510117394978
1009223,2020,6253.548821808996
1009223,2021,6980.034900678266
1052209,2019,14314.489496355842
1052209,2020,14465.138608352112
1052209,2021,16186.367838157521
1040050,2019,15455.271534080912
1040050,2020,14676.899868714263
1040050,2021,16436.66772112099
1061333,2019,11397.064337653752
1061333,2020,12796.075749596792
1061333,2021,14360.717890592352
1051925,2019,12763.953323575015
1051925,2020,12428.203844417121
1051925,2021,13885.118971866797
1088172,2019,12660.50574276751
1088172,2020,12453.436574470143
1088172,2021,13878.16920127456
1075379,2019,13452.618931586863
1075379,2020,14422.12518330195
1075379,2021,16227.434794189077
1085136,2019,11909.225921788164
1085136,2020,11767.945565388256
1085136,2021,13304.55149018667
1006441,2019,8051.433495532914
1006441,2020,7594.111666170082
1006441,2021,8477.572596633912
1062251,2019,16233.792069139816
1062251,2020,18402.032719760115
1062251,2021,20597.82514803551
1004195,2019,10004.344548862764
1004195,2020,10009.522401139773
1004195,2021,11312.506798063272
1035383,2019,12596.68179568934
1035383,2020,13077.747549475778
1035383,2021,14764.706785028266
1002003,2019,8192.753173033534
1002003,2020,7800.238655529768
1002003,2021,8740.367737289795
1087490,2019,7675.319455862114
1087490,2020,7853.16956643589
1087490,2021,8716.457163547468
1070983,2019,11145.233340841045
1070983,2020,10989.049150519399
1070983,2021,12312.915906262087
1081466,2019,12521.366054830494
1081466,2020,13105.857778336389
1081466,2021,14838.724167517248
1002310,2019,8386.57413577963
1002310,2020,8309.440756589487
1002310,2021,9338.1551674466
1052143,2019,10436.110910194411
1052143,2020,10093.835526639334
1052143,2021,11173.589950404472
1047644,2019,12789.317567388116
1047644,2020,12986.789314221132
1047644,2021,14577.979394334625
1087193,2019,10123.979422520166
1087193,2020,10389.70110745381
1087193,2021,11720.630298905797
1003418,2019,8316.042900208437
1003418,2020,8384.807412200393
1003418,2021,9479.905714897734
1077114,2019,7900.10364342503
1077114,2020,7971.854268845334
1077114,2021,9010.017672430984
1089961,2019,10321.987804673512
1089961,2020,10761.0522121515
1089961,2021,12075.829700035227
1089755,2019,17185.709205049006
1089755,2020,18986.006628237406
1089755,2021,21053.751615698497
1060291,2019,12904.640607643569
1060291,2020,14568.13414823799
1060291,2021,16445.963809732464
1052010,2019,10584.699906389364
1052010,2020,11152.180997511723
1052010,2021,12444.930754615036
1047413,2019,9673.238621766708
1047413,2020,9321.693386997315
1047413,2021,10437.565442862919
1016227,2019,7612.390876063417
1016227,2020,7340.442570894555
1016227,2021,8233.474999762226
1006625,2019,9184.727104159725
1006625,2020,9345.553579923984
1006625,2021,10454.381349743164
1090251,2019,6482.299001522245
1090251,2020,6641.480105148427
1090251,2021,7385.349968415085
1059522,2019,12129.286619176679
1059522,2020,12814.102224983782
1059522,2021,14331.25509472147
1017994,2019,8703.885933712705
1017994,2020,8659.316239505524
1017994,2021,9636.84889680262
1008038,2019,7034.839213012653
1008038,2020,7182.839909702628
1008038,2021,8084.956731580716
1005776,2019,8190.911968192886
1005776,2020,8526.686079677138
1005776,2021,9529.850395728328
1038530,2019,13045.65693346333
1038530,2020,12826.319357638962
1038530,2021,14340.094689173302
1079677,2019,8112.968487234327
1079677,2020,7536.700158365036
1079677,2021,8481.20775298681
1041825,2019,11947.798558320417
1041825,2020,11886.439270517494
1041825,2021,13337.457727843626
1058370,2019,11432.969478407227
1058370,2020,12550.15840146934
1058370,2021,14178.558786998801
1036207,2019,12419.845408560901
1036207,2020,10999.238467407116
1036207,2021,12223.961290611913
1002070,2019,7998.913242758434
1002070,2020,7758.726202635308
1002070,2021,8729.70731715639
1089753,2019,17145.27809931802
1089753,2020,18917.856690715715
1089753,2021,20981.766213322117
1001624,2019,9111.56026200229
1001624,2020,9068.915350896577
1001624,2021,10191.010004298201
1026882,2019,12326.463804135965
1026882,2020,12527.828699473737
1026882,2021,14020.61790341303
1083025,2019,11231.674036657736
1083025,2020,10964.624869009167
1083025,2021,12429.891952112168
1080607,2019,9852.489109923188
1080607,2020,9677.505685646922
1080607,2021,10736.198337401465
1083370,2019,7284.2736532312965
1083370,2020,7191.02188663479
1083370,2021,8078.031344049649
1053232,2019,12145.843014932392
1053232,2020,12943.673027278026
1053232,2021,14575.784364963305
1083270,2019,11868.960245304133
1083270,2020,11156.603359261379
1083270,2021,12532.274626046212
1064999,2019,16503.72943248988
1064999,2020,19106.760802587854
1064999,2021,21232.6212967571
1002351,2019,8744.37549221707
1002351,2020,8475.945423344729
1002351,2021,9517.102711287731
1084702,2019,13803.86910288676
1084702,2020,14177.838205916583
1084702,2021,15845.633630674834
1048071,2019,12685.874468902035
1048071,2020,13092.208166820164
1048071,2021,14709.946072761682
1007006,2019,8881.426041166307
1007006,2020,8071.449110135698
1007006,2021,8828.236922422098
1022709,2019,10532.210683970141
1022709,2020,10119.569896842451
1022709,2021,11232.152721273507
1010272,2019,8771.870893721807
1010272,2020,9092.037493002395
1010272,2021,10200.146388150284
1034796,2019,10411.428285344362
1034796,2020,9703.198814325957
1034796,2021,10818.897792296064
1026319,2019,8304.7134359922
1026319,2020,9476.349589875008
1026319,2021,10596.189537642376
1051434,2019,12358.609937487166
1051434,2020,13332.28464522359
1051434,2021,15051.025209701558
1076464,2019,12352.408564145217
1076464,2020,12935.429221351535
1076464,2021,14484.260852983853
1083483,2019,9158.415755633561
1083483,2020,8829.881128653291
1083483,2021,9951.239123888832
1030159,2019,13368.454059789388
1030159,2020,13330.448872634099
1030159,2021,14954.601536851975
1084380,2019,9651.17465459857
1084380,2020,9581.486876128976
1084380,2021,10749.040541593517
1042034,2019,11752.274701911314
1042034,2020,10900.4469654084
1042034,2021,12183.136633509579
1090404,2019,10273.816769076664
1090404,2020,9594.64118853785
1090404,2021,10659.91038247655
1005231,2019,8324.962025848215
1005231,2020,7868.108372200617
1005231,2021,8843.8307051211
1013220,2019,9179.588121776374
1013220,2020,9174.042692499459
1013220,2021,10246.819839164384
1010375,2019,9682.359552222584
1010375,2020,9819.630954962995
1010375,2021,10942.340390219564
1063847,2019,14959.802021619893
1063847,2020,17480.580390880546
1063847,2021,19220.21880273276
1030866,2019,13584.085362782193
1030866,2020,14873.016435756126
1030866,2021,16738.87521700522
1000858,2019,8560.056924166547
1000858,2020,8896.353281739077
1000858,2021,9987.568020221423
1076766,2019,15326.008158466118
1076766,2020,17697.285667846998
1076766,2021,19690.181558178592
1077484,2019,7589.716042569537
1077484,2020,7137.447833631123
1077484,2021,7995.71853032507
1004715,2019,7588.6851807445155
1004715,2020,7149.8689338730965
1004715,2021,8047.712787200832
1082858,2019,11401.754595213653
1082858,2020,11788.365430307791
1082858,2021,13234.173485113643
1077639,2019,8121.448464674505
1077639,2020,7658.296574147222
1077639,2021,8584.617020723175
1060618,2019,13051.294322186923
1060618,2020,15255.408208239993
1060618,2021,17052.50798073848
1085080,2019,12296.3267091205
1085080,2020,12510.850684930258
1085080,2021,14036.7322284923
1054391,2019,13302.087935287087
1054391,2020,14127.287372000907
1054391,2021,15788.409334711896
1090545,2019,8512.188318107766
1090545,2020,8827.06745880683
1090545,2021,9821.74514188363
1064819,2019,9528.751317466284
1064819,2020,11253.95343170134
1064819,2021,12428.122497361966
1058008,2019,13152.61688544632
1058008,2020,14614.364479672164
1058008,2021,16453.969103541258
1041494,2019,10535.767369706104
1041494,2020,10071.272340479052
1041494,2021,11219.568569861822
1084390,2019,7672.141079459591
1084390,2020,6950.940839785462
1084390,2021,7838.84572584015
1005146,2019,8241.509246740883
1005146,2020,7462.191065978001
1005146,2021,8345.506750461489
1087190,2019,11028.971900635153
1087190,2020,10642.728298104177
1087190,2021,11869.319868896337
1026923,2019,9602.1209790809
1026923,2020,9581.207105239273
1026923,2021,10697.634423724458
1080054,2019,8569.623918659272
1080054,2020,8633.799862604172
1080054,2021,9685.826914150388
1002817,2019,9001.547740957525
1002817,2020,8334.327899648813
1002817,2021,9313.96543687087
1033212,2019,13823.928689764964
1033212,2020,13958.721466627774
1033212,2021,15700.547154200458
1090645,2019,7194.914742744711
1090645,2020,7483.315035519618
1090645,2021,8358.826228614731
1014979,2019,8889.118398392386
1014979,2020,9050.951809162532
1014979,2021,10079.483669572239
1026413,2019,10175.510023212191
1026413,2020,9829.089694410588
1026413,2021,10933.910997756768
1018266,2019,11088.737472544724
1018266,2020,10744.319293855544
1018266,2021,11912.072154277032
1076928,2019,6455.65594128176
1076928,2020,6435.320118264572
1076928,2021,7235.126900373252
1034851,2019,10066.119880727882
1034851,2020,10064.590751795478
1034851,2021,11307.069588419554
1008467,2019,9066.196432517405
1008467,2020,9199.038939418915
1008467,2021,10323.89606470669
1079986,2019,22613.06621157851
1079986,2020,24119.497477098415
1079986,2021,26650.25545240476
1018466,2019,10693.810115180342
1018466,2020,10918.107566118197
1018466,2021,12158.023420535957
1058165,2019,12859.152188983267
1058165,2020,14126.720040010408
1058165,2021,15950.467929045963
1019155,2019,11429.356060519298
1019155,2020,11201.887041727965
1019155,2021,12449.332233813499
1007934,2019,7252.98661376736
1007934,2020,7223.7036097566
1007934,2021,8153.030230197068
1084467,2019,14695.16379013182
1084467,2020,15732.329070152828
1084467,2021,17666.063326729833
1031397,2019,13324.077049491367
1031397,2020,13411.064021141494
1031397,2021,15136.721230712215
1020355,2019,11964.570042555348
1020355,2020,11713.246088785734
1020355,2021,12998.063643136811
1080592,2019,9151.473138568454
1080592,2020,8816.438861282551
1080592,2021,9813.846286507
1033705,2019,12783.685170542563
1033705,2020,13517.907599676812
1033705,2021,15312.84415755627
1082935,2019,10955.021398793882
1082935,2020,10624.08498208649
1082935,2021,11840.744104569503
1038445,2019,12570.794658957326
1038445,2020,11562.319611578543
1038445,2021,12922.274079784524
1063772,2019,15969.130378987338
1063772,2020,18673.26903182393
1063772,2021,20627.45687472036
1001981,2019,8086.0426185223205
1001981,2020,7861.60370031519
1001981,2021,8652.180278255446
1028650,2019,9595.614053180154
1028650,2020,10283.513252626875
1028650,2021,11459.043780154045
1059351,2019,11803.79715092354
1059351,2020,13067.199525594218
1059351,2021,14664.686836211096
1063706,2019,16034.59108129053
1063706,2020,18780.678925392323
1063706,2021,20742.73225014743
1084040,2019,13258.559213823444
1084040,2020,14786.720569055828
1084040,2021,16715.122698275725
1008434,2019,8265.304340157358
1008434,2020,7905.635169166871
1008434,2021,8871.63882350876
1005745,2019,7086.594184983773
1005745,2020,7139.045059800823
1005745,2021,7907.263453091693
1079095,2019,8457.466578088728
1079095,2020,8011.099909859059
1079095,2021,9022.29186367573
1088224,2019,8903.290947648484
1088224,2020,8762.105453946413
1088224,2021,9880.212334865091
1064328,2019,36358.91433624046
1064328,2020,50553.516685994444
1064328,2021,57386.38898130176
1061842,2019,15419.079118396414
1061842,2020,17035.6664624693
1061842,2021,19080.495259979063
1018258,2019,10060.975471840382
1018258,2020,10002.823326384221
1018258,2021,11115.902504917354
1090846,2019,93378.740215437
1090846,2020,123784.38369261388
