neighborhood,name,place_id,price_level,rating,user_ratings_total,business_status,adr_address,formatted_address,lat,lng,bin,distance
Harlem,El Porton,ChIJ7wBO30H2wokR1yFm2_zfDVE,2.0,4.2,514,OPERATIONAL,,"3151 Broadway, New York, NY 10027",40.8144406,-73.95954449999999,1059853,0.0
Harlem,El Nuevo Jobo,ChIJaYvwU5v2wokRnvknv_g3SlI,2.0,3.6,194,OPERATIONAL,,"3915 Broadway, New York, NY 10032",40.8383333,-73.9422222,1063371,0.0
Harlem,Gran Maya Restaurant,ChIJfxIXAmj3wokRwX6H42MizkQ,2.0,4.1,191,OPERATIONAL,,"3920 Broadway, New York, NY 10032",40.8385165,-73.9411485,1062926,0.0
Harlem,New Kam Lai Chinese Restaurant,ChIJV7vh3o5ZwokR-QOKS1kQgOw,,4.0,55,OPERATIONAL,,"514 Amsterdam Ave, New York, NY 10024",40.7868222,-73.97585710000001,1033112,0.0
Harlem,Hamilton Hall Bar & Restaurant,ChIJKYBCGCf3wokRZ-6m6zT5BxI,2.0,4.5,170,OPERATIONAL,,"3493 Broadway, New York, NY 10031",40.8250528,-73.9519092,1062347,0.0
Harlem,La Rubia Bar and Grill Restaurant,ChIJFSScGwX3wokRWspAbVyhiLw,2.0,4.2,26,OPERATIONAL,,"3864 Broadway, New York, NY 10032",40.8366396,-73.9426814,1062853,0.0
Harlem,King Barka Restaurant,ChIJjU0a9qH3wokRiNhYfn0_ZCM,1.0,3.6,74,OPERATIONAL,,"2515 Adam Clayton Powell Jr Blvd, New York, NY 10039",40.821938,-73.9383931,1060192,22.336078413507664
Harlem,Restaurant & Cafe,ChIJeZr7PWT2wokRbeJ7wSyURDI,,0.0,0,OPERATIONAL,,"New York, NY 10031",40.8237787,-73.9527252,1062320,39.16475048459971
Harlem,Mexican Restaurant,ChIJ19fVAGb2wokRT4bn8ODhzcE,,5.0,2,OPERATIONAL,,"532 W 136th St, New York, NY 10031",40.8203377,-73.9538018,1059809,16.393435367218
Harlem,Mexican Restaurant,ChIJ0cfgWWv3wokR5y5AxiAOHbs,,0.0,0,OPERATIONAL,,"2138 2nd Ave, New York, NY 10029",40.7928185,-73.9405848,1087305,14.69595052755101
Harlem,Las Palmas Restaurant,ChIJLWnBuoT2wokR9uPC3rzQv64,1.0,4.2,580,OPERATIONAL,,"3891 Broadway A, New York, NY 10032",40.83768389999999,-73.9425819,1063363,0.0
Harlem,Max Soha,ChIJFwjwtWr2wokRzG0O5G5QpIY,2.0,4.5,447,OPERATIONAL,,"1274 Amsterdam Ave, New York, NY 10027",40.8113136,-73.9581736,1059679,16.900920564617486
Harlem,Marlow Bistro,ChIJtSHevTz2wokR1jY59paKMww,2.0,4.4,637,OPERATIONAL,,"1018 Amsterdam Ave, New York, NY 10025",40.8029336,-73.9643334,1056714,0.0
Harlem,La Vita,ChIJi2E326VYwokRoZdkikPr2hA,1.0,4.4,279,OPERATIONAL,,"1670 3rd Ave, New York, NY 10128",40.7836935,-73.9507587,1048397,0.0
Harlem,Cafe Du Soleil,ChIJdSjF_yT2wokRGIi9gbkjZPw,2.0,4.2,914,OPERATIONAL,,"2723 Broadway, New York, NY 10025",40.8000562,-73.9684479,1056584,76.38787855633602
Harlem,Tarallucci e Vino Upper West Side,ChIJObyMbYVYwokRalcz9VGxvZI,2.0,4.3,592,OPERATIONAL,,"475 Columbus Ave, New York, NY 10024",40.7843824,-73.9735322,1031202,8.295547699771095
Harlem,Le Monde,ChIJqRJTizv2wokRwg_FF-6pYuU,2.0,4.4,1038,OPERATIONAL,,"2885 Broadway, New York, NY 10025",40.8058863,-73.9658847,1057336,0.0
Harlem,Nice Matin,ChIJ5YYLvYhYwokReZvaF93xmFw,3.0,4.3,1127,OPERATIONAL,,"201 W 79th St, New York, NY 10024",40.783438,-73.97849149999999,1032632,0.0
Harlem,Osteria 106,ChIJ1aTnVyL2wokR2MfPI3FdsAg,2.0,4.6,347,OPERATIONAL,,"53 W 106th St, New York, NY 10025",40.7990355,-73.9616751,1055649,0.0
Harlem,Carmine's Italian Restaurant - Upper West Side,ChIJrXva_oJYwokROtv_EdGJgH0,2.0,4.4,6071,OPERATIONAL,,"2450 Broadway, New York, NY 10024",40.7911114,-73.9739881,1033560,0.0
Harlem,Celeste,ChIJjUIzMYRYwokRpH6nkif-iZc,2.0,4.7,2246,OPERATIONAL,,"502 Amsterdam Ave, New York, NY 10024",40.7866992,-73.9760929,1033109,24.116172847953216
Harlem,Jacob Soul Food Restaurant,ChIJnxjnEHP2wokR-Dgf5gfBf50,2.0,4.4,2913,OPERATIONAL,,"373 Malcolm X Blvd, New York, NY 10027",40.810265,-73.9440245,1057951,0.0
Harlem,Lex Restaurant,ChIJRS-PgqRYwokRg6Ej6VCpx2o,2.0,4.6,278,OPERATIONAL,,"1370 Lexington Ave, New York, NY 10128",40.7824939,-73.953597,1048286,0.0
Harlem,Malaysia Grill,ChIJC07YUCT2wokRBgm4re83qG8,1.0,4.5,430,OPERATIONAL,,"224 W 104th St, New York, NY 10025",40.7994876,-73.9677401,1056573,0.71587687112825
Harlem,Sylvia's Restaurant,ChIJb8Xw0wz2wokRXhp1-HSLvkI,2.0,4.3,7585,OPERATIONAL,,"328 Malcolm X Blvd, New York, NY 10027",40.8086445,-73.944479,1053593,13.606748571457437
Harlem,Jacob Restaurant,ChIJXeZWxnv2wokRMvI-T-8vSx4,2.0,4.3,1013,OPERATIONAL,,"2695 Frederick Douglass Blvd, New York, NY 10030",40.8217155,-73.9429692,1060771,0.0
Harlem,Bella Luna Restaurant,ChIJkf3PqpxYwokRZlk0ie5vk2c,2.0,4.4,672,OPERATIONAL,,"574 Columbus Ave, New York, NY 10024",40.7877681,-73.97147489999999,1032246,38.99547106364232
Harlem,Pico De Gallo Bar & Kitchen,ChIJW6LNyif2wokR0qiNKyJlEHA,2.0,4.3,575,OPERATIONAL,,"768 Amsterdam Ave, New York, NY 10025",40.7951789,-73.9698463,1056379,0.0
Harlem,Pascalou,ChIJaZdHxaNYwokRC5nuEnKTBeM,2.0,4.4,392,OPERATIONAL,,"1308 Madison Ave, New York, NY 10128",40.7851246,-73.9558866,1078500,0.0
Harlem,Plue,ChIJO6T65adYwokRiS_B_G-zsko,1.0,4.7,662,OPERATIONAL,,"1575 Lexington Ave, New York, NY 10029",40.7889343,-73.94854099999999,1051813,0.0
Harlem,Sandy Restaurant,ChIJGVPzwwf2wokR2hDmls7ZwIQ,1.0,4.3,1046,OPERATIONAL,,"2261 2nd Ave, New York, NY 10035",40.7972488,-73.93794919999999,1052583,15.858459499452437
Harlem,Paola's,ChIJR4fcjLtYwokRu8yexUQhOTg,3.0,4.5,377,OPERATIONAL,,"1361 Lexington Ave, New York, NY 10128",40.7822019,-73.9534096,1048255,8.990510538023706
Harlem,Table d'Hôte,ChIJIRWoy6NYwokROi7-mQy8-44,3.0,4.6,150,OPERATIONAL,,"44 E 92nd St, New York, NY 10128",40.7844582,-73.9558901,1047033,0.0
Harlem,Pikine,ChIJgdN7yRb2wokRrX83wvtHizs,2.0,4.4,470,OPERATIONAL,,"243 W 116th St, New York, NY 10026",40.8041999,-73.9544145,1058370,0.0
Harlem,El Tina Harlem Restaurant,ChIJMRtWS2r2wokRu_wtCMfge6Y,1.0,4.6,1017,OPERATIONAL,,"511 W 125th St, New York, NY 10027",40.8139344,-73.9565123,1059699,13.943192028813453
Harlem,American restaurant,ChIJgU5J8In3wokRm6LwVpHvV8E,,5.0,6,OPERATIONAL,,"1465 Amsterdam Ave, New York, NY 10027",40.8170909,-73.953339,1059637,0.0
Harlem,Caridad Restaurant,ChIJz6dyp2P2wokRiQdayjc8crQ,2.0,4.0,982,OPERATIONAL,,"3533 Broadway, New York, NY 10031",40.8262205,-73.9509336,1062369,17.92898773392759
Harlem,Trufa Restaurant,ChIJu8YNJWT2wokRtKTDat-zTJ4,2.0,4.5,467,OPERATIONAL,,"3431 Broadway, New York, NY 10031",40.823178,-73.95320269999999,1062311,0.0
Harlem,Hot Jalapeno Mexican Restaurant,ChIJxfFyLQb2wokRmjl2FFt6w9o,1.0,4.2,522,OPERATIONAL,,"219 E 116th St, New York, NY 10029",40.7977038,-73.9390416,1052570,0.0
Harlem,SOL MAYA RESTAURANT,ChIJydlpH173wokR0b9vH7aPF8g,,4.4,122,OPERATIONAL,,"2061 2nd Ave, New York, NY 10029",40.7905818,-73.94273620000001,1052420,0.0
Harlem,Andy's Restaurant,ChIJB_sqgNX3wokR_PBfDcg5TWw,,4.0,132,OPERATIONAL,,"2262 3rd Ave, Bronx, NY 10035",40.8025747,-73.9368661,1054435,0.0
Harlem,Amanecer Restaurant And Lounge,ChIJP3y3Gqj3wokRGHfNotldGXw,2.0,4.2,94,OPERATIONAL,,"3666 Broadway, New York, NY 10031",40.8304975,-73.9471872,1062209,3.9959408403981596
Harlem,Gennaro Restaurant,ChIJgZf5t4JYwokREzCI3PUjwvY,2.0,4.4,431,OPERATIONAL,,"665 Amsterdam Ave, New York, NY 10025",40.791824,-73.97175299999999,1085084,0.0
Harlem,Guajillo Restaurant,ChIJpfsD2uz1wokRVgUrqOfgg7s,2.0,4.6,58,OPERATIONAL,,"2277 1st Ave., New York, NY 10035",40.79686,-73.935024,1052989,38.33789516353364
Harlem,Symposium,ChIJAfmpFDz2wokRGWWAhkafMwA,2.0,4.3,297,OPERATIONAL,,"544 W 113th St, New York, NY 10025",40.805465,-73.9642992,1057008,9.470072792818439
Harlem,El Valle,ChIJy-o_mXf2wokRP0k0eKgTi_Q,2.0,3.6,201,OPERATIONAL,,"588 Lenox Ave, New York, NY 10037",40.81687549999999,-73.93846769999999,1053937,0.0
Harlem,Tropilyz 116th,ChIJM_5cIxH2wokRkujFguETLLo,1.0,4.0,451,OPERATIONAL,,"164 W 116th St, New York, NY 10026",40.8028664,-73.95226269999999,1055058,38.08496880182047
Harlem,Massawa,ChIJizsMQxX2wokRSD5_pzmhaYg,2.0,4.5,594,OPERATIONAL,,"1239 Amsterdam Ave, New York, NY 10027",40.8098087,-73.9586286,1059521,2.3118947841934907
Harsenville,Connolly's,ChIJAS6GeVVYwokRPfg8xt4nH-I,2.0,4.4,4139,OPERATIONAL,,"121 W 45th St, New York, NY 10036",40.7573681,-73.9835798,1022638,0.0
Harsenville,Playwright,ChIJEcWQDlZYwokRpsUFuPbsRI0,2.0,4.1,1966,OPERATIONAL,,"202 W 49th St, New York, NY 10019",40.7605168,-73.98413049999999,1024786,0.0
Harsenville,Russian Samovar Restaurant and Piano Bar,ChIJSeT4tldYwokRxanaa6CWf0U,3.0,4.3,1011,OPERATIONAL,,"256 W 52nd St, New York, NY 10019",40.7631111,-73.9847593,1024821,0.0
Harsenville,Carmine's,ChIJR9So-lRYwokRX1xEjA0rChA,2.0,4.5,15675,OPERATIONAL,,"200 W 44th St, New York, NY 10036",40.757498,-73.986654,1024706,0.0
Harsenville,Guantanamera,ChIJBeQnDlhYwokRRCKNfQl_zvA,2.0,4.4,2707,OPERATIONAL,,"939 8th Ave, New York, NY 10019",40.7658904,-73.9838214,1025437,19.2398360376659
Harsenville,Capizzi,ChIJURgSuVJYwokRyUTyhXB9K4c,2.0,4.5,1874,OPERATIONAL,,"547 9th Ave, New York, NY 10018",40.7574821,-73.99364469999999,1083736,0.0
Harsenville,The Modern,ChIJMW-gxPtYwokRzDlnsRgq9rA,4.0,4.6,2132,OPERATIONAL,,"9 W 53rd St, New York, NY 10019",40.761081,-73.976753,1034531,30.85105796066222
Harsenville,Lex Restaurant,ChIJRS-PgqRYwokRg6Ej6VCpx2o,2.0,4.6,278,OPERATIONAL,,"1370 Lexington Ave, New York, NY 10128",40.7824939,-73.953597,1048286,0.0
Harsenville,DIG,ChIJVbnZJfpYwokR-iUHHlvqnEk,1.0,4.3,382,OPERATIONAL,,"150 E 52nd St, New York, NY 10022",40.7572285,-73.9707207,1036463,0.0
Harsenville,Subway,ChIJK0xdR0VYwokR1QU0nvsTLks,1.0,4.3,233,OPERATIONAL,,"600 W 52nd St, New York, NY 10019",40.767142,-73.9940419,1027146,14.132049883416222
Harsenville,Chazz Palminteri Italian Restaurant,ChIJGSQEnuJYwokRTcsuPJjna7A,3.0,4.5,966,OPERATIONAL,,"30 W 46th St, New York, NY 10036",40.7564645,-73.980563,1088772,0.0
Harsenville,Home Kitchen,ChIJV1QJfMlZwokRx4f6t5Y7zD4,2.0,4.6,213,OPERATIONAL,,"155 E 84th St, New York, NY 10028",40.7781573,-73.95588930000001,1047700,0.0
Harsenville,The Lunch Box,ChIJE7B5zG1ZwokR85loO7ZJY6o,1.0,4.9,214,OPERATIONAL,,"3 E 53rd St, New York, NY 10022",40.760215,-73.9750602,1035739,0.0
Harsenville,Cinco de Mayo,ChIJ94GeJvpYwokRDDyWW8XAEHY,1.0,4.5,425,OPERATIONAL,,"43 W 55th St, New York, NY 10019",40.7625597,-73.9767371,1081132,13.700339655586703
Harsenville,Margon,ChIJ28_VhFVYwokRigKkUoPI6Ec,1.0,4.6,1136,OPERATIONAL,,"136 W 46th St, New York, NY 10036",40.7579064,-73.9839619,1022647,0.0
Harsenville,Tony's Di Napoli,ChIJ9-ey3ehYwokRWPZl-y_GRBk,2.0,4.5,2549,OPERATIONAL,,"1081 3rd Ave, New York, NY 10065",40.7643567,-73.9642373,1090074,2.9864250029107726
Harsenville,Marlow Bistro,ChIJtSHevTz2wokR1jY59paKMww,2.0,4.4,637,OPERATIONAL,,"1018 Amsterdam Ave, New York, NY 10025",40.8029336,-73.9643334,1056714,0.0
Harsenville,At Nine Restaurant & Bar,ChIJkVgURFFYwokRW0wQt_4tn-4,2.0,4.4,766,OPERATIONAL,,"592 9th Ave, New York, NY 10036",40.7587104,-73.9920972,1024953,0.0
Harsenville,IL Punto,ChIJw1QgWK1ZwokRnOR94NZ1i8w,3.0,4.6,935,OPERATIONAL,,"507 9th Ave, New York, NY 10018",40.756175,-73.9946239,1012986,0.0
Harsenville,La Bonne Soupe,ChIJp54kJfpYwokRm45V0KSo_2g,2.0,4.4,1435,OPERATIONAL,,"48 W 55th St, New York, NY 10019",40.7624179,-73.9769692,1034817,0.0
Harsenville,Paola's,ChIJR4fcjLtYwokRu8yexUQhOTg,3.0,4.5,377,OPERATIONAL,,"1361 Lexington Ave, New York, NY 10128",40.7822019,-73.9534096,1048255,8.990510538023706
Harsenville,Mission Ceviche,ChIJEXPLsaFZwokRggZzIVKeiPM,,4.5,2314,OPERATIONAL,,"1400 2nd Ave, New York, NY 10021",40.7691005,-73.9578631,1076314,0.0
Harsenville,IL Carino Restaurant,ChIJiTxP17pYwokR0Gj0Wrd5cOg,2.0,4.5,200,OPERATIONAL,,"1710 2nd Ave, New York, NY 10128",40.7794927,-73.9501884,1050101,0.2539440152995909
Harsenville,Burger World,ChIJqRlVtFJYwokRxEWs_qn7F3w,1.0,4.5,789,OPERATIONAL,,"534 9th Ave, New York, NY 10018",40.75676,-73.9934938,1013699,0.0
Harsenville,Olive Garden Italian Restaurant,ChIJM3wn3VVYwokRvu2kbqBKUsM,2.0,4.1,6320,OPERATIONAL,,"2 Times Sq, New York, NY 10036",40.759333,-73.984667,1024757,26.01376857714194
Harsenville,Astro,ChIJTcpq6_lYwokR4lHaYlpg-Jk,2.0,4.1,1275,OPERATIONAL,,"1361 6th Ave, New York, NY 10019",40.7632731,-73.97831959999999,1023394,0.0
Harsenville,P.J. Clarke's Lincoln Square,ChIJuXQtkvVYwokRNblhSo1lV-4,2.0,4.2,1786,OPERATIONAL,,"44 W 63rd St., New York, NY 10023",40.7715018,-73.98286329999999,1027465,0.0
Harsenville,Serafina Italian Restaurant Time Hotel,ChIJGSNzZVZYwokR9iOaoZh-qhg,2.0,4.0,527,OPERATIONAL,,"224 W 49th St, New York, NY 10019",40.7609782,-73.9855103,1024782,0.0
Harsenville,Palace,ChIJh9_xIeVYwokR2kL092Nb3r4,2.0,4.1,571,OPERATIONAL,,"122 E 57th St, New York, NY 10022",40.76101329999999,-73.9697803,1036902,0.0
Harsenville,Little Thai Kitchen,ChIJjToVneNYwokRrINeb9xEANc,2.0,4.3,323,OPERATIONAL,,"243 E 53rd St, New York, NY 10022",40.75723360000001,-73.96769420000001,1038557,0.0
Harsenville,The Red Flame,ChIJs5kQ9P9YwokR0-5r5j2SiR4,1.0,4.2,2773,OPERATIONAL,,"67 W 44th St, New York, NY 10036",40.756077,-73.982699,1034217,0.0
Harsenville,Serafina Italian Restaurant Osteria,ChIJKZfDrfpYwokRnFm_JcmhAaY,2.0,4.2,432,OPERATIONAL,,"38 E 58th St, New York, NY 10022",40.7627039,-73.9716691,1081156,0.0
Harsenville,Bella Blu,ChIJ4Up-r-tYwokR95jJFUROzH0,3.0,4.3,396,OPERATIONAL,,"967 Lexington Ave, New York, NY 10021",40.7692221,-73.96281970000001,1042727,0.0
Harsenville,Bella Luna Restaurant,ChIJkf3PqpxYwokRZlk0ie5vk2c,2.0,4.4,672,OPERATIONAL,,"574 Columbus Ave, New York, NY 10024",40.7877681,-73.97147489999999,1032246,38.99547106364232
Harsenville,Arturo's,ChIJTbZrCLpYwokRx16ZzD7mOJo,2.0,4.6,175,OPERATIONAL,,"1617 York Ave, New York, NY 10028",40.7754206,-73.94771,1050540,0.0
Harsenville,Kitchen 46,ChIJmX1a4alZwokROmk9tCzmJbQ,,4.9,360,OPERATIONAL,,"343 W 46th St, New York, NY 10036",40.7605833,-73.9895203,1025083,0.0
Harsenville,FIG & OLIVE,ChIJZbgM8_tYwokRFnNjm92tco0,3.0,4.3,1656,OPERATIONAL,,"10 E 52nd St, New York, NY 10022",40.7594001,-73.97558269999999,1035481,9.51440746904228
Harsenville,THEP Thai Restaurant,ChIJz6VeesBYwokRNBYu4Sar8lw,2.0,4.7,3480,OPERATIONAL,,"1439 2nd Ave, New York, NY 10021",40.7707714,-73.9572357,1044032,0.0
Harsenville,Table d'Hôte,ChIJIRWoy6NYwokROi7-mQy8-44,3.0,4.6,150,OPERATIONAL,,"44 E 92nd St, New York, NY 10128",40.7844582,-73.9558901,1047033,0.0
Harsenville,Le Monde,ChIJqRJTizv2wokRwg_FF-6pYuU,2.0,4.4,1038,OPERATIONAL,,"2885 Broadway, New York, NY 10025",40.8058863,-73.9658847,1057336,0.0
Harsenville,L'Osteria,ChIJBRyejVJZwokReyLI3g24DLU,,4.7,159,OPERATIONAL,,"1219 Lexington Ave, New York, NY 10028",40.7771456,-73.9571146,1047627,9.169743168923517
Harsenville,Dos Toros Taqueria,ChIJ3b48QPlYwokR4XkZRi8BiuM,1.0,4.3,925,OPERATIONAL,,"52 W 52nd St, New York, NY 10019",40.7604933,-73.9781798,1034510,1.8092604954753468
Harsenville,Thai At Lex,ChIJZ-T1rL1YwokRFUejOu-J58g,2.0,4.2,445,OPERATIONAL,,"1244 Lexington Ave, New York, NY 10028",40.7781131,-73.9567606,1047660,0.0
Harsenville,Cafe Du Soleil,ChIJdSjF_yT2wokRGIi9gbkjZPw,2.0,4.2,914,OPERATIONAL,,"2723 Broadway, New York, NY 10025",40.8000562,-73.9684479,1056584,76.38787855633602
Harsenville,Jacques Brasserie,ChIJ_WE-fLxYwokR-5CBMAKtKRg,3.0,4.4,502,OPERATIONAL,,"206 E 85th St, New York, NY 10028",40.7778915,-73.9541019,1048761,2.2433120535103743
Harsenville,Finestra,ChIJqZIo0MZYwokR91Ny6mmqVLQ,2.0,4.5,268,OPERATIONAL,,"1370 York Ave, New York, NY 10021",40.7675573,-73.95304,1046274,4.067941069780307
Harsenville,Gabriel's Bar & Restaurant,ChIJpXfNHPZYwokRj-5vnEMIYYU,3.0,4.4,477,OPERATIONAL,,"40 Central Park S, New York, NY 10019",40.7651572,-73.9756862,1080443,0.0
Harsenville,Il Forno,ChIJseQHd1RYwokRyF92JP0xY6c,2.0,4.1,734,OPERATIONAL,,"709 8th Ave, New York, NY 10036",40.7590924,-73.98866389999999,1024991,72.96038106699318
Harsenville,wagamama,ChIJucC69nVZwokRmziSfSAfhFA,2.0,4.3,669,OPERATIONAL,,"100 W 55th St, New York, NY 10019",40.7631438,-73.9788554,1083719,0.0
Harsenville,Kashkaval Garden,ChIJ0xEQtFlYwokRTi07N6-ojBU,2.0,4.5,1216,OPERATIONAL,,"852 9th Ave, New York, NY 10019",40.7668319,-73.98630059999999,1025447,13.65351854303517
Harsenville,Sandy Restaurant,ChIJGVPzwwf2wokR2hDmls7ZwIQ,1.0,4.3,1046,OPERATIONAL,,"2261 2nd Ave, New York, NY 10035",40.7972488,-73.93794919999999,1052583,15.858459499452437
Harsenville,Osteria La Baia,ChIJo9FTvDBZwokRFAZ0i4jbLuk,2.0,4.5,316,OPERATIONAL,,"129 W 52nd St, New York, NY 10019",40.7618832,-73.9806749,1023161,0.0
Harsenville,Nice Matin,ChIJ5YYLvYhYwokReZvaF93xmFw,3.0,4.3,1127,OPERATIONAL,,"201 W 79th St, New York, NY 10024",40.783438,-73.97849149999999,1032632,0.0
Harsenville,Tarallucci e Vino Upper West Side,ChIJObyMbYVYwokRalcz9VGxvZI,2.0,4.3,592,OPERATIONAL,,"475 Columbus Ave, New York, NY 10024",40.7843824,-73.9735322,1031202,8.295547699771095
Harsenville,Boqueria UES,ChIJYwAAe79YwokRAzRYCHUFTJY,2.0,4.5,1339,OPERATIONAL,,"1460 2nd Ave, New York, NY 10075",40.77154609999999,-73.95615819999999,1045161,0.0
Harsenville,Il Melograno,ChIJ2WjAjlBYwokR-EJZW5EpOfg,2.0,4.6,583,OPERATIONAL,,"501 W 51st St, New York, NY 10019",40.76548409999999,-73.9914234,1070111,0.0
Harsenville,Pico De Gallo Bar & Kitchen,ChIJW6LNyif2wokR0qiNKyJlEHA,2.0,4.3,575,OPERATIONAL,,"768 Amsterdam Ave, New York, NY 10025",40.7951789,-73.9698463,1056379,0.0
Harsenville,Don Giovanni Ristorante,ChIJxT_asVNYwokRsv5jcNziPiA,2.0,4.4,1379,OPERATIONAL,,"358 W 44th St, New York, NY 10036",40.759455,-73.991309,1024978,0.0
Harsenville,Perrine,ChIJnwbZLoFZwokRyuCuQpF7F4k,3.0,4.3,183,OPERATIONAL,,"2 E 61st St, New York, NY 10065",40.7650294,-73.971668,1040809,0.0
Harsenville,SESAMO - Italian Restaurant Hell's Kitchen NYC,ChIJzY70m1BYwokRPl3Q3N_6-Io,2.0,4.6,1151,OPERATIONAL,,"764 10th Ave, New York, NY 10019",40.765758,-73.990798,1026733,0.8984496727538192
Hudson Heights,Mambi,ChIJu3XVJaD2wokR8vwbqmztsPk,1.0,4.2,1482,OPERATIONAL,,"4181 Broadway, New York, NY 10033",40.8476993,-73.9382583,1064272,0.0
Hudson Heights,La Barca Restaurant,ChIJectupoT2wokRYCeTGuF6xlQ,1.0,4.1,586,OPERATIONAL,,"3892 Broadway, New York, NY 10032",40.8374464,-73.9420766,1062922,26.183859222669334
Hudson Heights,Las Palmas Restaurant,ChIJLWnBuoT2wokR9uPC3rzQv64,1.0,4.2,580,OPERATIONAL,,"3891 Broadway A, New York, NY 10032",40.83768389999999,-73.9425819,1063363,0.0
Hudson Heights,Caridad Restaurant,ChIJz6dyp2P2wokRiQdayjc8crQ,2.0,4.0,982,OPERATIONAL,,"3533 Broadway, New York, NY 10031",40.8262205,-73.9509336,1062369,17.92898773392759
Hudson Heights,Guadalupe Restaurant,ChIJv-bh-PbzwokR-AR_g9KRXLY,2.0,4.4,1528,OPERATIONAL,,"597 W 207th St, New York, NY 10034",40.8673791,-73.9206974,1064923,0.0
Hudson Heights,El Nuevo Jobo,ChIJaYvwU5v2wokRnvknv_g3SlI,2.0,3.6,194,OPERATIONAL,,"3915 Broadway, New York, NY 10032",40.8383333,-73.9422222,1063371,0.0
Hudson Heights,Gran Maya Restaurant,ChIJfxIXAmj3wokRwX6H42MizkQ,2.0,4.1,191,OPERATIONAL,,"3920 Broadway, New York, NY 10032",40.8385165,-73.9411485,1062926,0.0
Hudson Heights,Brasier restaurant & lounge,ChIJRf1YGQn0wokRAnUAYV7g4qM,2.0,3.8,415,OPERATIONAL,,"472 W 202nd St, New York, NY 10034",40.861003,-73.920904,1064490,82.6079282957311
Hudson Heights,La Rubia Bar and Grill Restaurant,ChIJFSScGwX3wokRWspAbVyhiLw,2.0,4.2,26,OPERATIONAL,,"3864 Broadway, New York, NY 10032",40.8366396,-73.9426814,1062853,0.0
Hudson Heights,Taco Bell,ChIJwVHM-B_0wokRou6-GRWf_HU,1.0,4.1,817,OPERATIONAL,,"1351 St Nicholas Ave, New York, NY 10033",40.847177,-73.93560730000002,1063550,0.0
Hudson Heights,Lulo Restaurant,ChIJSxOGSxv0wokRdAbqsJooeL8,1.0,4.3,124,OPERATIONAL,,"1626 St Nicholas Ave, New York, NY 10040",40.8557183,-73.928845,1063865,0.926584549926566
Hudson Heights,ZOHO RESTAURANT,ChIJxZRlfgvzwokREiAT0dt29IQ,3.0,4.8,97,OPERATIONAL,,"524 W 207th St, New York, NY 10034",40.8651037,-73.9198819,1064780,0.0
Hudson Heights,Tomatoes Locos Pizzeria Restaurant,ChIJgT1ET-P3wokRoBbls_Z63oI,2.0,5.0,6,OPERATIONAL,,"2166 Amsterdam Ave, New York, NY 10032",40.83943970000001,-73.93745020000001,1062983,34.803839595011475
Hudson Heights,Zoe,ChIJO6vLYhz0wokRkE8K0jQhLWk,2.0,4.3,208,OPERATIONAL,,"1559 Saint Nicholas Ave., 188th St, 1559 St Nicholas Ave, New York, NY 10040",40.8537026,-73.9308509,1064012,66.23719172739403
Hudson Heights,El Nuevo Jaya Restaurant,ChIJ71iEwJ32wokRLbTMelZ1Gp0,1.0,4.3,190,OPERATIONAL,,"79 Audubon Ave, New York, NY 10032",40.8412255,-73.93766939999999,1063020,0.0
Hudson Heights,Mi Ranchito,ChIJr94Jjh70wokRopGmmzLWKKo,2.0,4.1,424,OPERATIONAL,,"1468 St Nicholas Ave, New York, NY 10033",40.8508158,-73.9324372,1079914,1.1690565458569278
Hudson Heights,Yummy Thai,ChIJF_AN5vbzwokRbc-YF7tU2GY,2.0,4.1,481,OPERATIONAL,,"4959 Broadway, New York, NY 10034",40.8680872,-73.92059549999999,1064995,28.28942086607666
Hudson Heights,Cocina Latina Restaurant,ChIJF1muovbzwokRPR4nlL73TCA,1.0,4.1,168,OPERATIONAL,,"4986 Broadway, New York, NY 10034",40.8681592,-73.9190507,1064869,3.6485999509563047
Hudson Heights,Lina Restaurant,ChIJ50OCI_v1wokRTj1fTZzahXE,,4.4,58,OPERATIONAL,,"500 W 207th St, New York, NY 10034",40.864406,-73.9193117,1081909,0.0
Hudson Heights,Amanecer Restaurant And Lounge,ChIJP3y3Gqj3wokRGHfNotldGXw,2.0,4.2,94,OPERATIONAL,,"3666 Broadway, New York, NY 10031",40.8304975,-73.9471872,1062209,3.9959408403981596
Hudson Heights,1601 Dominican Valle Restaurant,ChIJLQSqXhv0wokRHnXgtBBBn-M,2.0,3.8,116,OPERATIONAL,,"1601 St Nicholas Ave, New York, NY 10040",40.8551541,-73.92973789999999,1064035,0.0
Hudson Heights,Lupita Mexican Restaurant,ChIJ_793Hnn3wokRPc1jNvkxRWE,,3.3,55,OPERATIONAL,,"3829 Broadway, New York, NY 10032",40.8356846,-73.944017,1063349,0.0
Inwood,Mambi,ChIJu3XVJaD2wokR8vwbqmztsPk,1.0,4.2,1482,OPERATIONAL,,"4181 Broadway, New York, NY 10033",40.8476993,-73.9382583,1064272,0.0
Inwood,Brasier restaurant & lounge,ChIJRf1YGQn0wokRAnUAYV7g4qM,2.0,3.8,415,OPERATIONAL,,"472 W 202nd St, New York, NY 10034",40.861003,-73.920904,1064490,82.6079282957311
